SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TOV_PCT,E_USG_PCT,E_PACE
2015-16,Pre+Season,Monta Ellis,101145,6,4,2,23,109.8,99.6,10.2,21.2,0.0,5.9,2.9,9.9,17.8,100.89,0,0
2015-16,Pre+Season,James Harden,201935,6,2,4,24,107.9,103.4,4.4,19.4,2.0,16.1,8.3,10.1,32.6,100.88,0,0
2015-16,Pre+Season,P.J. Tucker,200782,6,4,2,19,89.9,99.7,-9.8,22.1,3.2,18.0,10.8,12.6,9.6,100.88,0,0
2015-16,Pre+Season,Marcus Thornton,201977,6,2,4,23,99.9,103.3,-3.4,11.1,5.0,12.2,8.3,4.4,24.1,100.85,0,0
2015-16,Pre+Season,Lamar Patterson,203934,6,4,2,17,100.4,91.1,9.3,26.4,2.2,9.6,6.0,9.4,16.6,100.78,0,0
2015-16,Pre+Season,Shelvin Mack,202714,6,4,2,16,93.7,93.7,0.0,27.3,1.3,4.8,3.0,14.4,23.9,100.66,0,0
2015-16,Pre+Season,Marco Belinelli,201158,6,5,1,28,97.8,93.4,4.4,13.7,0.7,5.1,3.0,10.9,24.9,100.47,0,0
2015-16,Pre+Season,Lance Thomas,202498,6,4,2,14,85.2,85.2,0.1,21.8,2.1,13.2,7.6,19.1,14.4,100.40,0,0
2015-16,Pre+Season,Lou Williams,101150,6,1,5,25,101.6,104.3,-2.7,13.6,1.4,12.2,6.5,11.0,28.9,100.29,0,0
2015-16,Pre+Season,Kyle Korver,2594,6,4,2,21,99.3,88.8,10.5,8.0,0.9,14.0,8.1,8.0,17.0,100.20,0,0
2015-16,Pre+Season,Goran Dragic,201609,6,4,2,24,90.7,107.8,-17.1,27.0,0.8,11.0,6.1,15.9,19.1,100.19,0,0
2015-16,Pre+Season,Andre Roberson,203460,6,5,1,20,99.1,89.2,9.9,20.2,4.4,16.0,10.7,12.1,7.0,100.16,0,0
2015-16,Pre+Season,James Ennis III,203516,6,3,3,15,113.3,82.2,31.1,4.3,6.1,14.1,9.8,6.4,19.9,100.12,0,0
2015-16,Pre+Season,Metta World Peace,1897,6,3,3,14,102.9,105.2,-2.3,20.1,1.4,13.3,7.8,12.6,16.9,100.05,0,0
2015-16,Pre+Season,Gordon Hayward,202330,6,3,3,26,96.9,92.1,4.8,11.1,2.1,12.3,7.2,11.1,22.8,99.95,0,0
2015-16,Pre+Season,Jeremy Lin,202391,6,6,0,25,107.3,84.9,22.4,22.8,2.3,13.9,8.8,10.9,23.4,99.94,0,0
2015-16,Pre+Season,Pablo Prigioni,203143,6,3,3,15,89.3,97.1,-7.8,38.6,6.5,9.0,7.7,15.9,13.8,99.93,0,0
2015-16,Pre+Season,Johnny O'Bryant III,203948,6,2,4,16,107.4,109.4,-2.0,7.1,9.8,15.4,12.7,19.0,17.7,99.85,0,0
2015-16,Pre+Season,Austin Daye,201948,6,1,5,12,101.0,122.1,-21.0,12.6,1.7,40.8,19.6,12.6,21.8,99.78,0,0
2015-16,Pre+Season,Anderson Varejao,2760,6,0,6,16,78.6,93.3,-14.7,22.3,6.7,27.5,16.6,18.9,21.1,99.73,0,0
2015-16,Pre+Season,Adreian Payne,203940,6,2,4,12,95.5,111.9,-16.4,3.5,5.8,18.5,11.4,17.5,16.2,99.73,0,0
2015-16,Pre+Season,Greg Monroe,202328,6,2,4,24,95.1,98.7,-3.6,10.4,12.2,26.4,19.1,12.5,26.4,99.58,0,0
2015-16,Pre+Season,George Hill,201588,6,4,2,23,106.6,98.9,7.7,27.7,2.9,15.4,9.0,10.1,18.0,99.55,0,0
2015-16,Pre+Season,Mike Scott,203118,6,4,2,19,93.6,95.1,-1.5,12.3,5.0,27.7,16.9,12.3,22.3,99.45,0,0
2015-16,Pre+Season,Ian Mahinmi,101133,6,4,2,21,108.4,95.3,13.1,14.1,9.2,22.6,15.8,10.1,15.0,99.37,0,0
2015-16,Pre+Season,Steve Novak,200779,6,5,1,7,112.5,115.1,-2.5,6.7,0.0,12.2,6.2,0.0,14.2,99.36,0,0
2015-16,Pre+Season,Rajon Rondo,200765,6,5,1,23,99.5,96.8,2.7,40.6,2.4,15.1,8.5,17.0,14.4,99.35,0,0
2015-16,Pre+Season,Quinn Cook,1626188,6,0,6,13,96.8,120.2,-23.4,30.3,1.6,13.5,7.1,16.3,17.8,99.25,0,0
2015-16,Pre+Season,Nick Johnson,203910,6,4,2,18,86.3,99.1,-12.7,20.6,0.9,11.2,6.1,20.6,15.9,99.17,0,0
2015-16,Pre+Season,Joe Young,1626202,6,4,2,20,97.0,100.0,-2.9,23.8,1.6,7.3,4.4,14.3,23.0,99.16,0,0
2015-16,Pre+Season,Ben McLemore,203463,6,5,1,21,98.3,96.5,1.9,11.4,0.8,5.5,2.9,5.7,15.8,99.08,0,0
2015-16,Pre+Season,Glenn Robinson III,203922,6,5,1,24,108.2,94.0,14.2,13.0,8.1,9.0,8.6,13.0,16.8,98.80,0,0
2015-16,Pre+Season,Richard Jefferson,2210,6,1,5,23,93.9,100.0,-6.1,6.4,0.8,20.8,11.0,14.3,19.3,98.71,0,0
2015-16,Pre+Season,David West,2561,6,2,4,17,97.2,104.0,-6.8,16.1,7.1,20.0,13.1,18.1,18.3,98.64,0,0
2015-16,Pre+Season,Dennis Schröder,203471,6,4,2,17,84.9,93.6,-8.7,18.0,2.9,11.3,7.1,12.9,27.4,98.52,0,0
2015-16,Pre+Season,C.J. Watson,201228,6,5,1,26,101.1,95.2,5.9,36.8,2.6,11.4,6.8,11.9,14.4,98.43,0,0
2015-16,Pre+Season,Jeremy Lamb,203087,6,6,0,20,108.1,95.5,12.5,16.3,4.8,16.7,11.2,10.4,21.1,98.36,0,0
2015-16,Pre+Season,Joe Ingles,204060,6,3,3,18,100.8,92.6,8.2,14.6,1.3,13.6,8.2,16.7,17.7,98.31,0,0
2015-16,Pre+Season,Jonathon Simmons,203613,6,2,4,14,86.5,100.5,-13.9,16.5,2.9,9.1,6.2,25.9,18.9,98.30,0,0
2015-16,Pre+Season,Greivis Vasquez,202349,6,2,4,19,93.5,109.2,-15.7,27.3,1.9,14.2,8.3,13.7,18.5,98.28,0,0
2015-16,Pre+Season,Jeff Green,201145,6,5,1,24,97.7,85.4,12.4,18.8,0.8,15.5,9.0,10.8,18.7,98.25,0,0
2015-16,Pre+Season,Bruno Caboclo,203998,6,4,2,14,86.8,85.1,1.7,6.4,1.6,12.0,7.2,28.8,15.8,98.24,0,0
2015-16,Pre+Season,Mike Muscala,203488,6,3,3,17,91.9,103.0,-11.1,5.3,8.6,16.5,12.6,26.4,16.0,98.22,0,0
2015-16,Pre+Season,Kawhi Leonard,202695,6,2,4,23,103.9,96.6,7.3,11.1,3.7,18.3,10.7,12.0,30.3,98.21,0,0
2015-16,Pre+Season,Terrence Ross,203082,6,5,1,20,94.4,87.2,7.2,15.2,4.8,10.2,7.4,15.2,15.9,98.21,0,0
2015-16,Pre+Season,Joakim Noah,201149,6,3,3,21,91.2,107.7,-16.5,19.4,17.1,23.6,20.0,18.0,19.1,97.97,0,0
2015-16,Pre+Season,Matthew Dellavedova,203521,6,1,5,24,93.3,106.3,-13.0,28.6,2.4,8.6,5.5,9.5,19.0,97.96,0,0
2015-16,Pre+Season,Cameron Payne,1626166,6,5,1,13,102.8,96.4,6.4,21.1,4.2,13.9,9.1,15.9,25.3,97.85,0,0
2015-16,Pre+Season,Anthony Morrow,201627,6,5,1,20,109.5,92.5,17.0,0.0,1.0,6.7,4.1,9.2,20.0,97.85,0,0
2015-16,Pre+Season,Trey Burke,203504,6,3,3,25,102.0,102.2,-0.2,14.8,1.6,10.2,6.0,10.9,26.2,97.64,0,0
2015-16,Pre+Season,Kyle Anderson,203937,6,2,4,21,92.1,93.5,-1.4,26.4,0.0,18.3,8.6,9.9,16.3,97.60,0,0
2015-16,Pre+Season,Myles Turner,1626167,6,5,1,17,95.1,92.2,2.9,9.3,9.5,22.5,15.9,7.4,20.9,97.52,0,0
2015-16,Pre+Season,Kirk Hinrich,2550,6,3,3,18,100.3,109.3,-9.0,21.0,2.7,5.3,3.9,14.0,14.0,97.44,0,0
2015-16,Pre+Season,Tibor Pleiss,202353,6,3,3,10,79.1,97.8,-18.7,0.0,8.8,25.0,16.5,29.1,14.9,97.14,0,0
2015-16,Pre+Season,Sasha Kaun,201619,6,0,6,18,91.1,95.7,-4.7,11.0,5.0,21.6,14.1,29.3,10.3,97.08,0,0
2015-16,Pre+Season,Luis Scola,2449,6,5,1,18,105.6,91.6,14.0,3.4,7.8,31.0,19.2,10.3,23.1,97.05,0,0
2015-16,Pre+Season,Ray McCallum,203492,6,2,4,13,78.0,92.5,-14.5,9.0,2.6,7.7,4.9,20.4,23.0,97.02,0,0
2015-16,Pre+Season,Danny Green,201980,6,2,4,17,103.4,96.1,7.2,9.6,3.2,16.7,9.8,9.6,17.0,96.99,0,0
2015-16,Pre+Season,Reggie Williams,202130,6,2,4,11,84.0,103.6,-19.5,12.9,0.0,19.0,9.2,8.6,13.9,96.99,0,0
2015-16,Pre+Season,Rudy Gobert,203497,6,3,3,23,98.5,95.1,3.5,15.1,5.1,27.1,16.6,17.0,14.7,96.95,0,0
2015-16,Pre+Season,Reggie Bullock Jr.,203493,6,3,3,19,126.2,97.0,29.2,20.6,3.4,10.0,6.9,3.7,16.1,96.93,0,0
2015-16,Pre+Season,Trey Lyles,1626168,6,3,3,15,92.6,91.7,0.9,13.0,3.5,14.6,9.1,8.7,19.3,96.80,0,0
2015-16,Pre+Season,Aaron Harrison,1626151,6,5,1,13,88.3,93.8,-5.5,16.7,0.0,9.2,4.8,13.4,14.6,96.69,0,0
2015-16,Pre+Season,Josh Richardson,1626196,6,2,4,16,89.2,95.6,-6.4,9.4,3.7,11.8,7.3,7.1,16.8,96.61,0,0
2015-16,Pre+Season,Spencer Hawes,201150,6,6,0,19,104.1,92.3,11.8,18.3,3.2,28.8,17.2,6.7,20.2,96.59,0,0
2015-16,Pre+Season,Justise Winslow,1626159,6,2,4,29,99.3,89.8,9.6,25.9,4.4,15.0,9.9,13.0,14.9,96.54,0,0
2015-16,Pre+Season,Rakeem Christmas,1626176,6,5,1,8,125.3,88.8,36.4,12.5,9.8,11.9,11.1,0.0,12.6,96.46,0,0
2015-16,Pre+Season,Ersan Ilyasova,101141,6,1,5,26,90.7,100.4,-9.7,9.8,5.8,15.7,10.8,17.4,23.9,96.31,0,0
2015-16,Pre+Season,Willie Cauley-Stein,1626161,6,5,1,24,106.0,98.2,7.8,5.5,14.8,15.4,15.1,5.5,11.0,96.26,0,0
2015-16,Pre+Season,Rodney Stuckey,201155,6,4,2,18,90.0,97.4,-7.4,26.7,1.5,14.8,7.6,5.3,16.3,96.22,0,0
2015-16,Pre+Season,Tayshaun Prince,2419,6,2,4,14,91.4,110.0,-18.6,12.1,1.4,9.6,4.8,12.1,11.9,96.17,0,0
2015-16,Pre+Season,Norman Powell,1626181,6,4,2,16,89.8,101.5,-11.7,10.6,0.0,3.8,1.8,8.8,22.9,96.12,0,0
2015-16,Pre+Season,Kevin Garnett,708,6,2,4,13,80.0,103.7,-23.8,36.7,0.0,23.8,11.9,10.0,12.0,96.10,0,0
2015-16,Pre+Season,Anthony Bennett,203461,6,4,2,14,97.8,95.9,1.9,9.5,6.2,25.7,16.5,9.5,20.2,96.09,0,0
2015-16,Pre+Season,Reggie Jackson,202704,6,2,4,29,96.9,100.2,-3.3,29.2,3.6,11.3,7.3,12.9,26.0,95.82,0,0
2015-16,Pre+Season,Andrew Nicholson,203094,6,4,2,11,102.9,95.8,7.1,8.7,8.2,21.7,15.4,8.7,27.9,95.06,0,0
2015-16,Pre+Season,DeMar DeRozan,201942,6,4,2,25,102.2,94.4,7.8,18.2,3.9,12.7,8.3,10.1,24.6,93.99,0,0
2015-16,Pre+Season,Shabazz Napier,203894,6,4,2,18,107.6,94.3,13.3,25.4,0.0,15.4,7.1,10.7,22.9,93.56,0,0
2015-16,Pre+Season,Jarnell Stokes,203950,6,5,1,15,78.3,95.8,-17.5,6.3,8.2,26.8,16.8,12.7,20.3,92.04,0,0
2015-16,Pre+Season,Yakhouba Diawara,200821,6,5,1,16,85.4,89.3,-3.9,13.4,1.2,9.7,5.6,10.0,12.0,91.92,0,0
2015-16,Pre+Season,Lazeric Jones,1626272,6,5,1,14,98.7,87.0,11.7,21.5,3.9,7.1,5.6,10.7,19.0,91.35,0,0
2015-16,Pre+Season,JP Tokoto,1626160,5,1,4,10,95.9,87.4,8.5,0.0,3.2,0.0,1.8,19.4,14.7,112.29,0,0
2015-16,Pre+Season,Christian Wood,1626174,5,2,3,13,91.8,82.9,8.8,2.8,6.9,28.4,17.3,5.6,23.1,109.30,0,0
2015-16,Pre+Season,T.J. McConnell,204456,5,2,3,22,95.8,95.5,0.3,37.1,0.9,17.9,9.3,15.5,14.7,109.01,0,0
2015-16,Pre+Season,Sean Kilpatrick,203930,5,2,3,14,90.8,109.0,-18.2,3.5,1.1,7.0,3.5,7.0,30.3,108.90,0,0
2015-16,Pre+Season,Isaiah Thomas,202738,5,4,1,24,95.5,80.8,14.6,25.1,2.3,6.4,4.5,11.2,27.5,108.28,0,0
2015-16,Pre+Season,Harrison Barnes,203084,5,2,3,20,110.3,99.9,10.4,19.0,7.4,12.1,9.9,8.4,15.8,108.19,0,0
2015-16,Pre+Season,Omri Casspi,201956,5,4,1,16,87.7,95.5,-7.8,7.9,0.0,26.3,13.0,19.7,24.1,108.13,0,0
2015-16,Pre+Season,Scottie Wilbekin,203959,5,1,4,18,88.9,99.5,-10.6,13.5,1.1,9.6,4.8,11.6,20.5,108.03,0,0
2015-16,Pre+Season,Nerlens Noel,203457,5,1,4,27,84.8,99.7,-14.8,14.2,5.1,28.1,16.3,15.4,21.6,108.01,0,0
2015-16,Pre+Season,Jamal Crawford,2037,5,2,3,21,83.9,106.3,-22.4,10.2,1.1,2.3,1.7,20.5,22.2,107.69,0,0
2015-16,Pre+Season,Chris Paul,101108,5,3,2,23,97.4,97.2,0.3,39.1,2.6,11.8,6.9,13.4,22.9,107.38,0,0
2015-16,Pre+Season,Cristiano Felicio,1626245,5,3,2,9,96.2,113.1,-16.9,15.1,20.0,14.6,17.6,20.1,14.4,107.02,0,0
2015-16,Pre+Season,Ish Smith,202397,5,3,2,12,94.1,104.5,-10.4,39.2,0.0,9.1,4.0,9.8,22.6,106.98,0,0
2015-16,Pre+Season,Isaiah Canaan,203477,5,2,3,28,90.4,96.4,-5.9,23.1,0.0,9.9,4.7,9.9,20.2,105.48,0,0
2015-16,Pre+Season,Marcus Smart,203935,5,5,0,24,106.1,87.1,19.0,32.9,4.2,6.8,5.5,12.0,14.7,105.25,0,0
2015-16,Pre+Season,Jameer Nelson,2749,5,4,1,20,108.4,82.4,26.0,37.4,4.5,9.7,7.3,14.0,21.8,104.71,0,0
2015-16,Pre+Season,Damian Lillard,203081,5,2,3,31,103.1,102.3,0.8,16.1,2.1,10.1,6.1,11.4,37.0,104.68,0,0
2015-16,Pre+Season,Perry Jones III,203103,5,5,0,8,92.6,81.7,10.9,11.8,0.0,19.5,10.1,17.6,15.5,104.58,0,0
2015-16,Pre+Season,Austin Rivers,203085,5,3,2,21,88.7,97.0,-8.4,10.1,1.0,4.3,2.6,11.8,21.6,104.48,0,0
2015-16,Pre+Season,Beno Udrih,2757,5,4,1,15,77.8,79.3,-1.5,20.3,0.0,10.3,5.4,18.5,23.8,104.28,0,0
2015-16,Pre+Season,C.J. Wilcox,203912,5,2,3,6,84.6,82.2,2.4,6.3,0.0,6.7,3.1,25.0,20.4,104.21,0,0
2015-16,Pre+Season,Jahlil Okafor,1626143,5,2,3,21,79.6,91.6,-12.0,4.8,6.5,14.0,10.2,21.7,32.0,104.08,0,0
2015-16,Pre+Season,Robin Lopez,201577,5,4,1,18,100.0,94.4,5.6,6.6,11.5,9.8,10.6,13.3,18.8,103.87,0,0
2015-16,Pre+Season,Chris Douglas-Roberts,201604,5,2,3,20,99.2,111.9,-12.8,12.4,0.0,4.0,2.1,12.4,15.4,103.72,0,0
2015-16,Pre+Season,Cory Jefferson,203928,5,3,2,5,77.4,77.3,0.1,8.8,0.0,25.9,14.3,0.0,19.1,103.07,0,0
2015-16,Pre+Season,Terry Rozier,1626179,5,5,0,19,102.0,83.2,18.8,23.8,1.2,11.5,6.4,8.5,19.8,102.90,0,0
2015-16,Pre+Season,David Lee,101135,5,4,1,20,104.7,91.1,13.6,17.3,6.5,26.1,17.2,15.8,24.2,102.88,0,0
2015-16,Pre+Season,DeMarcus Cousins,202326,5,4,1,24,93.4,87.8,5.6,2.8,7.6,25.2,16.1,15.8,37.0,102.79,0,0
2015-16,Pre+Season,Kosta Koufos,201585,5,5,0,24,99.7,92.1,7.6,4.9,10.6,15.6,13.2,9.9,13.6,102.76,0,0
2015-16,Pre+Season,Jerryd Bayless,201573,5,2,3,20,103.4,110.3,-6.9,27.6,2.3,10.2,6.3,13.0,19.1,102.75,0,0
2015-16,Pre+Season,Mario Chalmers,201596,5,2,3,19,94.1,88.4,5.7,31.8,1.0,8.6,4.4,21.7,17.8,102.61,0,0
2015-16,Pre+Season,Jose Calderon,101181,5,4,1,22,93.0,93.9,-0.9,31.6,1.7,14.9,8.2,15.0,15.1,102.60,0,0
2015-16,Pre+Season,Emmanuel Mudiay,1626144,5,3,2,29,97.7,97.7,0.0,20.3,1.5,8.9,5.4,18.1,30.8,102.49,0,0
2015-16,Pre+Season,Kyle Singler,202713,5,4,1,10,84.4,95.9,-11.5,5.5,0.0,7.1,3.8,21.8,14.5,102.49,0,0
2015-16,Pre+Season,Brandon Bass,101138,5,1,4,20,91.7,95.2,-3.5,8.7,7.2,12.2,9.6,15.3,18.4,102.24,0,0
2015-16,Pre+Season,Kevin Martin,2755,5,1,4,16,116.8,126.3,-9.5,16.9,1.3,7.5,3.8,6.1,28.3,102.14,0,0
2015-16,Pre+Season,Eric Gordon,201569,5,2,3,25,103.0,94.7,8.3,11.4,1.6,7.1,4.4,4.3,21.3,102.10,0,0
2015-16,Pre+Season,Matt Barnes,2440,5,5,0,17,101.7,76.7,25.0,16.3,2.5,17.2,10.7,16.3,20.0,101.85,0,0
2015-16,Pre+Season,Kent Bazemore,203145,5,3,2,22,95.3,88.5,6.8,9.7,0.0,14.5,8.3,15.5,18.7,101.75,0,0
2015-16,Pre+Season,Carmelo Anthony,2546,5,4,1,24,96.8,97.4,-0.6,9.2,4.8,8.3,6.5,10.3,27.2,101.73,0,0
2015-16,Pre+Season,Salah Mejri,1626257,5,0,5,15,81.5,101.8,-20.3,13.1,11.2,26.1,17.7,9.8,14.4,101.38,0,0
2015-16,Pre+Season,Justin Holiday,203200,5,4,1,18,87.6,104.3,-16.7,15.8,2.2,11.4,6.4,15.8,17.4,101.36,0,0
2015-16,Pre+Season,Kyle O'Quinn,203124,5,4,1,20,96.9,90.9,6.0,18.3,6.8,33.6,21.5,11.0,19.9,101.27,0,0
2015-16,Pre+Season,Russell Westbrook,201566,5,5,0,25,117.3,93.6,23.7,32.2,9.6,15.5,13.1,10.0,29.9,101.21,0,0
2015-16,Pre+Season,Tiago Splitter,201168,5,4,1,16,75.7,91.8,-16.1,16.0,8.0,20.0,14.0,12.8,14.5,101.08,0,0
2015-16,Pre+Season,Paul Millsap,200794,5,3,2,24,93.0,84.9,8.1,13.8,3.7,26.5,16.3,15.2,23.3,100.90,0,0
2015-16,Pre+Season,Sasha Vujacic,2756,5,4,1,20,103.0,95.4,7.6,19.6,4.8,17.2,10.6,8.9,18.6,100.90,0,0
2015-16,Pre+Season,Danilo Gallinari,201568,5,3,2,26,97.8,91.1,6.7,13.4,1.7,16.9,9.6,14.7,23.7,100.88,0,0
2015-16,Pre+Season,Ty Lawson,201951,5,1,4,23,104.7,107.9,-3.3,24.7,1.7,13.0,6.6,9.9,16.6,100.76,0,0
2015-16,Pre+Season,Chris Daniels,202808,5,2,3,13,107.0,104.8,2.2,9.9,7.8,17.5,13.0,19.9,30.3,100.71,0,0
2015-16,Pre+Season,Wilson Chandler,201163,5,3,2,27,101.0,96.1,4.9,20.7,7.9,23.6,15.6,3.0,16.9,100.55,0,0
2015-16,Pre+Season,Mo Williams,2590,5,0,5,22,99.6,91.3,8.3,21.2,2.1,13.4,8.2,17.2,24.3,100.50,0,0
2015-16,Pre+Season,Brook Lopez,201572,5,2,3,26,91.8,95.5,-3.7,6.9,4.3,18.3,11.0,5.7,26.5,100.47,0,0
2015-16,Pre+Season,Kevin Durant,201142,5,5,0,25,117.2,92.9,24.4,14.9,0.0,18.8,11.0,14.9,28.0,100.29,0,0
2015-16,Pre+Season,Brandan Wright,201148,5,4,1,20,90.4,76.5,13.8,7.2,8.7,24.5,16.7,12.0,17.2,100.19,0,0
2015-16,Pre+Season,Michael Carter-Williams,203487,5,2,3,22,99.1,94.9,4.2,23.6,6.1,13.0,9.9,19.4,20.8,100.14,0,0
2015-16,Pre+Season,Raymond Felton,101109,5,0,5,21,92.0,102.5,-10.5,28.4,3.0,2.4,2.7,16.8,23.4,100.09,0,0
2015-16,Pre+Season,Patty Mills,201988,5,2,3,18,107.3,97.2,10.2,22.1,1.2,9.0,5.0,7.4,21.4,100.03,0,0
2015-16,Pre+Season,Jeff Teague,201952,5,3,2,25,96.6,92.3,4.3,25.0,0.0,8.1,4.5,12.5,22.5,99.97,0,0
2015-16,Pre+Season,Alex Len,203458,5,4,1,20,93.9,90.1,3.8,7.1,7.6,21.3,15.0,14.2,22.7,99.92,0,0
2015-16,Pre+Season,Nnanna Egwu,1626295,5,3,2,8,92.9,98.8,-5.9,17.5,16.1,21.2,18.0,17.5,8.6,99.92,0,0
2015-16,Pre+Season,Wayne Ellington,201961,5,2,3,22,86.2,93.7,-7.5,9.4,1.9,6.9,4.4,11.3,19.3,99.90,0,0
2015-16,Pre+Season,Maurice Harkless,203090,5,2,3,24,104.3,101.3,3.1,5.6,4.9,17.2,11.4,16.8,18.2,99.89,0,0
2015-16,Pre+Season,Serge Ibaka,201586,5,5,0,25,111.0,87.2,23.8,3.6,5.3,20.0,14.1,12.6,18.6,99.82,0,0
2015-16,Pre+Season,Vince Carter,1713,5,4,1,15,78.0,81.4,-3.5,10.2,1.4,3.9,2.6,12.7,20.2,99.75,0,0
2015-16,Pre+Season,Thaddeus Young,201152,5,2,3,25,88.7,96.5,-7.8,4.2,6.8,25.9,16.3,15.6,24.1,99.74,0,0
2015-16,Pre+Season,Rudy Gay,200752,5,4,1,27,107.0,97.3,9.7,9.4,7.0,28.1,17.3,12.6,26.8,99.60,0,0
2015-16,Pre+Season,D.J. Augustin,201571,5,4,1,19,93.0,93.0,0.0,32.9,2.5,5.4,4.1,16.5,19.2,99.60,0,0
2015-16,Pre+Season,Keith Appling,203951,5,3,2,9,92.6,89.0,3.6,6.0,0.0,7.3,3.3,35.8,14.6,99.57,0,0
2015-16,Pre+Season,CJ Fair,203927,5,4,1,10,122.1,94.4,27.7,25.3,6.8,16.9,12.6,8.4,8.1,99.57,0,0
2015-16,Pre+Season,Jordan Hill,201941,5,4,1,14,104.9,99.6,5.3,8.2,7.6,20.3,14.5,11.0,20.6,99.54,0,0
2015-16,Pre+Season,Evan Turner,202323,5,4,1,21,100.1,94.0,6.1,27.6,2.0,15.6,9.0,13.1,20.2,99.54,0,0
2015-16,Pre+Season,Steven Adams,203500,5,4,1,26,101.9,93.1,8.9,12.4,16.8,17.4,17.1,23.1,16.8,99.51,0,0
2015-16,Pre+Season,Jarrid Famous,202820,5,0,5,10,71.9,83.4,-11.5,10.6,5.8,15.0,9.8,15.9,16.3,99.50,0,0
2015-16,Pre+Season,Shane Larkin,203499,5,2,3,25,95.6,91.4,4.2,21.8,1.9,12.4,7.3,18.0,22.1,99.45,0,0
2015-16,Pre+Season,Toney Douglas,201962,5,4,1,12,115.1,101.5,13.6,19.0,3.9,10.9,7.8,9.5,25.5,99.41,0,0
2015-16,Pre+Season,Erick Green,203475,5,2,3,18,100.1,105.1,-5.1,19.4,2.3,7.1,4.7,7.8,19.6,99.41,0,0
2015-16,Pre+Season,Boban Marjanovic,1626246,5,2,3,12,84.0,91.4,-7.4,6.3,12.3,22.0,16.8,31.4,22.2,99.05,0,0
2015-16,Pre+Season,Amar'e Stoudemire,2405,5,3,2,13,100.2,94.9,5.3,3.4,8.2,22.2,15.5,10.2,20.0,98.99,0,0
2015-16,Pre+Season,Lorenzo Brown,203485,5,1,4,13,93.1,97.5,-4.4,20.6,0.0,8.3,3.9,20.6,21.6,98.69,0,0
2015-16,Pre+Season,Nick Collison,2555,5,4,1,17,94.8,92.8,2.0,29.6,5.9,16.7,11.6,11.1,9.6,98.54,0,0
2015-16,Pre+Season,Jordan Crawford,202348,5,2,3,7,95.6,128.4,-32.8,19.0,4.8,22.6,12.3,7.6,22.4,98.53,0,0
2015-16,Pre+Season,Joel Anthony,201202,5,2,3,18,107.0,105.7,1.3,18.0,10.3,9.6,9.9,6.0,6.5,98.53,0,0
2015-16,Pre+Season,PJ Hairston,203798,5,4,1,20,97.4,97.5,-0.1,5.2,1.0,10.0,5.3,5.2,17.2,98.50,0,0
2015-16,Pre+Season,James Anderson,202341,5,4,1,19,118.5,98.3,20.2,23.6,1.2,7.4,4.5,11.8,11.9,98.30,0,0
2015-16,Pre+Season,Keith Benson,202728,5,3,2,12,104.5,93.2,11.3,8.7,19.4,25.9,22.4,8.7,21.8,97.95,0,0
2015-16,Pre+Season,Giannis Antetokounmpo,203507,5,1,4,25,105.3,100.6,4.7,6.0,8.7,16.8,13.3,16.5,21.8,97.84,0,0
2015-16,Pre+Season,Rasual Butler,2446,5,2,3,11,112.9,84.9,28.0,12.3,8.5,17.9,13.6,4.1,17.5,97.77,0,0
2015-16,Pre+Season,Udonis Haslem,2617,5,3,2,13,100.2,96.6,3.7,22.4,2.0,24.6,13.9,11.2,10.2,97.77,0,0
2015-16,Pre+Season,Derrick Favors,202324,5,2,3,26,93.7,86.5,7.2,6.6,11.6,15.9,13.7,6.6,24.5,97.66,0,0
2015-16,Pre+Season,LaMarcus Aldridge,200746,5,2,3,25,101.4,101.7,-0.2,4.3,6.0,18.9,12.2,8.6,24.0,97.40,0,0
2015-16,Pre+Season,Manu Ginobili,1938,5,2,3,16,105.6,91.8,13.7,34.3,1.4,12.5,6.6,12.9,17.9,97.35,0,0
2015-16,Pre+Season,Rondae Hollis-Jefferson,1626178,5,2,3,17,99.2,88.1,11.1,26.0,1.6,13.2,8.0,11.2,11.0,96.79,0,0
2015-16,Pre+Season,Jordan Sibert,1626296,5,3,2,6,100.1,113.9,-13.9,9.1,0.0,3.4,1.7,0.0,14.9,96.78,0,0
2015-16,Pre+Season,Timofey Mozgov,202389,5,1,4,25,97.8,101.8,-4.0,8.5,8.7,26.7,17.6,11.9,20.3,96.39,0,0
2015-16,Pre+Season,Kyle Lowry,200768,5,5,0,26,112.6,95.5,17.1,22.3,5.2,7.8,6.5,6.3,29.4,96.38,0,0
2015-16,Pre+Season,Josh McRoberts,201177,5,2,3,15,103.1,88.0,15.1,40.4,1.5,8.7,5.2,14.4,12.6,96.23,0,0
2015-16,Pre+Season,Larry Nance Jr.,1626204,5,3,2,11,105.5,114.7,-9.2,18.6,9.8,23.6,17.0,9.3,14.5,96.20,0,0
2015-16,Pre+Season,Marc Gasol,201188,5,5,0,27,92.1,83.0,9.1,11.3,5.9,22.3,14.2,15.1,23.6,95.94,0,0
2015-16,Pre+Season,Courtney Lee,201584,5,5,0,24,98.9,84.9,14.0,13.5,2.1,9.3,5.9,6.8,20.1,95.64,0,0
