SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,MIN,CATCH_SHOOT_PTS,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2024-25,Pre+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,6,20.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Jay Huff,1630643,4,15.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,4,22.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,4,10.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Jaylen Martin,1641798,3,10.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Jaylen Nowell,1629669,1,3.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,5,23.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,4,16.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,4,24.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Jazian Gortman,1641789,4,20.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Jeff Dowtin Jr.,1630288,6,15.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,2,12.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,3,18.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Robinson-Earl,1630526,3,16.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,4,23.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,5,13.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,Jermaine Samuels Jr.,1631257,2,8.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Jesse Edwards,1642399,2,14.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,3,19.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,4,11.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,4,19.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,Jock Landale,1629111,1,19.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,4,13.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,John Collins,1628381,5,15.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,5,21.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Johnny Davis,1631098,5,14.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Johnny Juzang,1630548,4,17.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Jonah Bolden,196295068,2,24.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAC,1610612758,Sacramento Kings,Jonas Valančiūnas,202685,4,18.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,2,7.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,6,21.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,5,17.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Jordan Clarkson,203903,5,17.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Jordan Floyd,196295069,3,7.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,1,6.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Jordan Hawkins,1641722,3,18.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,3,22.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,5,19.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Jordan Poole,1629673,5,21.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Jordan Tucker,1630733,4,6.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,5,20.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,3,17.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Josh Christopher,1630528,5,13.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Josh Giddey,1630581,4,23.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,2,13.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,Josh Hart,1628404,4,22.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Josh Minott,1631169,5,23.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Josh Oduro,1642490,1,5.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Josh Okogie,1629006,3,14.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Jrue Holiday,201950,3,16.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Judah Mintz,1641758,3,7.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Jules Bernard,1631262,4,8.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,5,20.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,4,20.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,5,28.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,1,26.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,4,14.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Justin Edwards,1642348,6,13.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,POR,1610612757,Portland Trail Blazers,Justin Minaya,1631303,3,11.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Justinian Jessup,196295092,1,36.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Jusuf Nurkić,203994,1,16.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,KJ Martin,1630231,6,21.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,5,16.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Kai Jones,1630539,5,24.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Kaia Isaac,196295057,3,4.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Karim Lopez,196295054,1,25.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,4,25.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,1,8.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,3,12.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAC,1610612758,Sacramento Kings,Keegan Murray,1631099,5,27.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Keion Brooks Jr.,1631232,1,5.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Keita Bates-Diop,1628966,2,12.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,5,14.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,3,22.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Kelly Olynyk,203482,1,11.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,5,21.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,IND,1610612754,Indiana Pacers,Kendall Brown,1631112,3,7.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Kenneth Lofton Jr.,1631254,1,15.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,2,16.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,5,22.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BKN,1610612751,Brooklyn Nets,Keon Johnson,1630553,3,16.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,4,14.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Kevin Durant,201142,4,22.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,GSW,1610612744,Golden State Warriors,Kevin Knox II,1628995,2,7.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Kevin Love,201567,4,7.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,4,16.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ATL,1610612737,Atlanta Hawks,Kevon Harris,1630284,2,17.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,6,14.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Keyontae Johnson,1641749,5,15.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,5,21.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Kira Lewis Jr.,1630184,1,4.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,3,19.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,5,20.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ATL,1610612737,Atlanta Hawks,Kobe Bufkin,1641723,4,25.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,4,17.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,4,23.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Kyle Anderson,203937,6,16.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,5,13.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,5,22.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,4,13.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAL,1610612747,Los Angeles Lakers,Kylor Kelley,1630283,1,5.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Kyrie Irving,202681,2,17.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Kyshawn George,1642273,5,20.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,4,21.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Lamar Stevens,1630205,3,12.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,4,22.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ATL,1610612737,Atlanta Hawks,Larry Nance Jr.,1626204,3,19.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Lauri Markkanen,1628374,5,23.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,3,18.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Leonard Miller,1631159,4,12.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Lester Quinones,1631311,5,13.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIL,1610612749,Milwaukee Bucks,Liam Robbins,1641857,4,11.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DET,1610612765,Detroit Pistons,Lindy Waters III,1630322,6,14.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Lonnie Walker IV,1629022,4,16.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Lonzo Ball,1628366,2,15.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,3,19.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Luka Garza,1630568,5,19.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Luke Kennard,1628379,3,14.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,4,18.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Luke Travers,1631247,4,11.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ORL,1610612753,Orlando Magic,Mac McClung,1630644,2,7.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Malachi Flynn,1630201,4,6.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Malaki Branham,1631103,4,18.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Malcolm Hill,1630792,3,8.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Malevy Leons,1642502,4,13.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DET,1610612765,Detroit Pistons,Malik Beasley,1627736,5,19.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,3,19.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Mamadi Diakite,1629603,3,6.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Maozinha Pereira,1641970,5,9.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,MarJon Beauchamp,1630699,4,13.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Marcio Santos,196295089,1,21.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DET,1610612765,Detroit Pistons,Marcus Sasser,1631204,5,13.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,WAS,1610612764,Washington Wizards,Marcus Smart,203935,3,20.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAL,1610612747,Los Angeles Lakers,Markieff Morris,202693,1,4.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,Markquis Nowell,1641806,1,5.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Marvin Bagley III,1628963,4,16.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAC,1610612758,Sacramento Kings,Mason Jones,1630222,5,12.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Mason Plumlee,203486,5,15.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,4,20.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Matt Mooney,196295063,3,23.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NOP,1610612740,New Orleans Pelicans,Matt Ryan,1630346,1,8.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,5,22.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Max Darling,196295062,3,23.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHI,1610612755,Philadelphia 76ers,Max Fiedler,1642499,3,5.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Max Strus,1629622,1,9.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BKN,1610612751,Brooklyn Nets,Maxwell Lewis,1641721,5,12.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Micah Potter,1630695,1,10.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DEN,1610612743,Denver Nuggets,Michael Porter Jr.,1629008,4,22.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,Mikal Bridges,1628969,4,26.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,3,13.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,4,19.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,3,28.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Miles Norris,1641936,1,6.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Miller Kopp,1642046,1,14.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Mitch McCarron,196295060,3,16.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MEM,1610612763,Memphis Grizzlies,Miye Oni,1629671,4,11.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Mojave King,196295059,3,22.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Monte Morris,1628420,5,16.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,3,13.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,6,20.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Moses Wood,1642473,2,2.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ATL,1610612737,Atlanta Hawks,Mouhamed Gueye,1631243,4,16.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Moussa Diabaté,1631217,5,18.2,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,3,19.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,N'Faly Dante,1642368,4,5.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,4,20.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Nassir Little,1629642,2,23.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAC,1610612746,Los Angeles Clippers,Nate Darling,1630268,2,13.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,Nate Hinton,1630207,2,6.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,HOU,1610612745,Houston Rockets,Nate Williams,1631466,4,8.7,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,SAS,1610612759,San Antonio Spurs,Nathan Mensah,1641877,1,3.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,3,18.4,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,5,14.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Nelson Weidemann,196295088,1,15.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,5,17.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHA,1610612766,Charlotte Hornets,Nick Smith Jr.,1641733,1,24.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Nickeil Alexander-Walker,1629638,4,17.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,4,12.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Nicolas Bretzel,196295094,1,8.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,4,23.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,5,18.1,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,4,24.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,-,null,-,Noa Essengue,196295093,1,34.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,4,20.6,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,LAC,1610612746,Los Angeles Clippers,Norman Powell,1626181,4,17.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,4,24.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,3,16.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,5,23.5,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,Olivier-Maxence Prosper,1641765,4,22.8,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,CHI,1610612741,Chicago Bulls,Onuralp Bitim,1641931,2,17.9,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,1,16.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,1,3.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,PHX,1610612756,Phoenix Suns,Oso Ighodaro,1642345,5,24.3,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Ousmane Dieng,1631172,5,26.0,0.0,0.0,0.0,-,-,-,-,-
2024-25,Pre+Season,DAL,1610612742,Dallas Mavericks,P.J. Washington,1629023,2,20.5,0.0,0.0,0.0,-,-,-,-,-
