SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,POR,F,54,54,40.1,3.0,4.3,68.8,64.5,4.3
2023-24,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,SAS,F-G,69,68,40.5,2.8,4.3,64.8,62.5,2.3
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,MIN,C-F,81,79,44.3,2.5,4.3,57.3,63.0,-5.7
2023-24,Regular+Season,CHI,1610612741,Chicago Bulls,Alex Caruso,1627936,CHI,G,70,68,32.2,2.5,4.3,58.2,63.7,-5.5
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,CJ McCollum,203468,NOP,G,66,66,33.4,3.0,4.3,69.4,62.6,6.8
2023-24,Regular+Season,LAC,1610612746,Los Angeles Clippers,Daniel Theis,1628464,LAC,F-C,60,58,44.7,2.6,4.3,60.4,62.9,-2.5
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,ORL,F,72,70,36.1,2.5,4.3,59.5,62.9,-3.4
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Karl-Anthony Towns,1626157,MIN,C-F,62,60,31.3,2.7,4.2,63.1,62.7,0.4
2023-24,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,LAL,F,68,65,40.5,2.6,4.2,61.9,64.6,-2.7
2023-24,Regular+Season,DAL,1610612742,Dallas Mavericks,Maxi Kleber,1628467,DAL,F,43,43,36.6,2.4,4.2,58.0,63.3,-5.2
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Jontay Porter,1629007,DET,C-F,24,23,49.0,2.4,4.2,56.4,63.3,-6.9
2023-24,Regular+Season,BKN,1610612751,Brooklyn Nets,Dennis Schröder,203471,BKN,G,80,79,35.4,2.8,4.2,67.3,62.1,5.1
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,BOS,F,54,51,44.8,2.3,4.2,54.6,63.3,-8.7
2023-24,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,BKN,F,21,20,45.4,2.1,4.2,51.1,60.1,-9.0
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,NYK,G,77,75,36.1,2.8,4.2,67.9,63.1,4.8
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,DET,G-F,63,60,39.4,2.4,4.2,58.4,62.4,-4.0
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Donte DiVincenzo,1628978,NYK,G,81,80,39.6,2.8,4.2,66.5,63.1,3.3
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Michael Porter Jr.,1629008,DEN,F,80,80,42.5,2.5,4.2,59.9,62.6,-2.7
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,CHA,F,76,76,34.9,2.8,4.1,66.6,63.0,3.6
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,DEN,F,72,70,34.2,2.4,4.1,59.1,63.7,-4.6
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Caleb Martin,1628997,MIA,F,64,61,32.7,2.4,4.1,57.6,61.7,-4.1
2023-24,Regular+Season,WAS,1610612764,Washington Wizards,Jordan Poole,1629673,WAS,G,78,77,38.2,2.8,4.1,67.7,62.1,5.6
2023-24,Regular+Season,PHX,1610612756,Phoenix Suns,Bradley Beal,203078,PHX,G,53,49,29.4,2.4,4.1,59.5,62.8,-3.2
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Kevin Huerter,1628989,SAC,G-F,63,61,38.8,2.8,4.1,68.4,62.2,6.2
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,CHA,G,36,34,37.6,2.6,4.1,63.7,61.1,2.6
2023-24,Regular+Season,IND,1610612754,Indiana Pacers,Jalen Smith,1630188,IND,F-C,61,60,49.0,2.3,4.0,57.1,63.3,-6.2
2023-24,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,PHI,G,70,68,35.2,2.5,4.0,61.5,63.0,-1.5
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,MEM,G,53,50,43.6,2.4,4.0,59.8,62.2,-2.4
2023-24,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,PHX,F,78,75,40.0,2.5,4.0,61.0,62.7,-1.6
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Matt Hurt,1630562,MEM,F,7,6,44.4,2.3,4.0,57.1,59.7,-2.5
2023-24,Regular+Season,WAS,1610612764,Washington Wizards,Corey Kispert,1630557,WAS,F,80,77,39.4,2.6,4.0,64.1,62.0,2.1
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Toumani Camara,1641739,POR,F,70,69,40.1,2.6,4.0,64.3,63.0,1.3
2023-24,Regular+Season,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,IND,G-F,59,55,46.5,2.8,4.0,68.6,62.8,5.8
2023-24,Regular+Season,HOU,1610612745,Houston Rockets,Jalen Green,1630224,HOU,G,82,78,39.5,2.4,4.0,59.6,62.5,-2.9
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,ORL,C-F,58,51,46.2,2.5,4.0,62.3,64.0,-1.7
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,NOP,F,70,69,36.7,2.5,4.0,62.1,63.1,-1.0
2023-24,Regular+Season,WAS,1610612764,Washington Wizards,Tyus Jones,1626145,WAS,G,66,65,39.3,2.7,4.0,69.0,61.6,7.3
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,Dyson Daniels,1630700,NOP,G,61,60,35.3,2.5,4.0,62.2,62.6,-0.4
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Luke Kennard,1628379,MEM,G,39,38,44.5,2.7,3.9,68.6,62.8,5.8
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Andrew Wiggins,203952,GSW,F,71,69,35.6,2.6,3.9,65.5,63.3,2.2
2023-24,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Georges Niang,1627777,CLE,F,81,79,38.6,2.4,3.9,60.9,63.2,-2.3
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,CHA,G,22,22,40.6,2.7,3.9,69.8,64.0,5.8
2023-24,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kyle Lowry,200768,PHI,G,60,57,34.2,2.7,3.9,68.4,63.1,5.2
2023-24,Regular+Season,IND,1610612754,Indiana Pacers,Andrew Nembhard,1629614,IND,G-F,67,65,37.1,2.4,3.9,61.2,61.9,-0.7
2023-24,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,CHI,G,75,72,37.2,2.4,3.9,60.5,63.3,-2.9
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,BOS,G-F,70,67,35.9,2.2,3.9,56.8,62.7,-5.9
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Klay Thompson,202691,GSW,G,76,74,36.9,2.4,3.9,62.1,63.2,-1.1
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,Brandon Ingram,1627742,NOP,F,64,62,35.8,2.5,3.9,64.4,63.3,1.1
2023-24,Regular+Season,MIL,1610612749,Milwaukee Bucks,Damian Lillard,203081,MIL,G,73,73,31.6,2.4,3.9,61.7,62.3,-0.6
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,ORL,G,75,74,37.7,2.2,3.8,56.9,61.8,-4.8
2023-24,Regular+Season,PHX,1610612756,Phoenix Suns,Drew Eubanks,1629234,PHX,F-C,74,70,43.2,2.2,3.8,56.7,63.6,-6.9
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Harrison Barnes,203084,SAC,F,82,78,33.0,2.5,3.8,63.8,64.1,-0.3
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,MIA,G,75,72,32.4,2.4,3.8,63.1,62.4,0.6
2023-24,Regular+Season,LAL,1610612747,Los Angeles Lakers,Taurean Prince,1627752,LAL,F,77,74,36.3,2.3,3.8,59.9,63.5,-3.7
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,BOS,F-G,74,72,36.1,2.4,3.8,62.5,63.2,-0.7
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,GSW,G,72,67,34.9,2.5,3.8,65.0,62.8,2.2
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,Larry Nance Jr.,1626204,NOP,F-C,61,60,44.0,2.4,3.8,64.2,64.3,-0.1
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,NOP,F,76,73,32.1,2.4,3.8,62.6,63.1,-0.4
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,MEM,F,46,44,43.6,2.2,3.8,58.9,62.8,-3.9
2023-24,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,SAS,G-F,68,64,42.7,2.5,3.8,67.3,62.3,5.0
2023-24,Regular+Season,MIL,1610612749,Milwaukee Bucks,Khris Middleton,203114,MIL,F,55,50,36.3,2.3,3.8,61.5,62.4,-0.9
2023-24,Regular+Season,UTA,1610612762,Utah Jazz,Jordan Clarkson,203903,UTA,G,55,55,39.9,2.3,3.8,60.6,62.8,-2.3
2023-24,Regular+Season,DAL,1610612742,Dallas Mavericks,Kyrie Irving,202681,DAL,G,58,58,33.9,2.7,3.8,71.7,62.3,9.4
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,74,72,36.1,2.3,3.8,60.6,63.2,-2.6
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Peyton Watson,1631212,DEN,G,79,74,42.2,1.8,3.8,48.3,61.9,-13.6
2023-24,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,CHI,F,42,40,36.9,2.5,3.8,67.1,64.4,2.7
2023-24,Regular+Season,CHI,1610612741,Chicago Bulls,Zach LaVine,203897,CHI,G,25,25,32.1,2.4,3.8,62.8,61.7,1.0
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Scotty Pippen Jr.,1630590,MEM,G,21,21,34.8,2.5,3.8,65.8,62.8,3.0
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Desmond Bane,1630217,MEM,G,42,41,30.8,2.4,3.7,63.1,63.5,-0.4
2023-24,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Caris LeVert,1627747,CLE,G,68,65,35.8,2.0,3.7,54.3,62.7,-8.4
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,MIA,F,44,41,40.8,2.4,3.7,64.0,63.1,1.0
2023-24,Regular+Season,BKN,1610612751,Brooklyn Nets,Cameron Johnson,1629661,BKN,F,57,55,38.6,2.0,3.7,54.7,62.0,-7.3
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,James Wiseman,1630164,DET,C,63,60,41.9,2.1,3.7,56.4,63.5,-7.1
2023-24,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,BKN,C,60,56,43.9,2.4,3.7,63.5,63.3,0.2
2023-24,Regular+Season,ATL,1610612737,Atlanta Hawks,Bruno Fernando,1628981,ATL,F-C,42,38,49.7,2.3,3.7,62.6,63.1,-0.5
2023-24,Regular+Season,PHI,1610612755,Philadelphia 76ers,Nicolas Batum,201587,PHI,G-F,59,55,39.7,2.2,3.7,59.2,62.7,-3.5
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Jabari Walker,1631133,POR,F,72,68,42.8,2.3,3.6,62.0,63.3,-1.3
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,MIN,G,79,79,33.3,2.1,3.6,59.0,62.7,-3.7
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Malcolm Brogdon,1627763,POR,G,39,36,38.4,2.5,3.6,67.6,64.0,3.6
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,BOS,C-F,63,57,35.9,1.9,3.6,52.4,60.8,-8.4
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,Cody Martin,1628998,CHA,F,28,27,32.5,2.4,3.6,65.3,62.6,2.8
2023-24,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,NOP,F,57,56,34.9,2.2,3.6,61.7,62.9,-1.2
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Trey Lyles,1626168,SAC,F,58,57,42.8,2.2,3.6,60.3,63.0,-2.7
2023-24,Regular+Season,ATL,1610612737,Atlanta Hawks,Saddiq Bey,1630180,ATL,G-F,63,58,35.8,2.4,3.6,67.1,62.9,4.2
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Chris Paul,101108,GSW,G,58,54,37.9,2.2,3.5,63.1,62.6,0.6
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,GSW,G,74,71,31.8,2.4,3.5,66.7,63.5,3.2
2023-24,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,LAL,F,70,66,34.4,2.1,3.5,61.5,62.1,-0.6
2023-24,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,52,49,41.4,2.0,3.5,58.9,64.0,-5.1
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Kyle Anderson,203937,MIN,F-G,79,77,39.1,2.1,3.5,60.8,63.2,-2.4
2023-24,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,IND,F,55,51,46.7,1.9,3.5,53.7,63.2,-9.6
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Simone Fontecchio,1631323,DET,F,66,62,39.2,2.2,3.5,62.7,62.7,0.0
2023-24,Regular+Season,DAL,1610612742,Dallas Mavericks,Derrick Jones Jr.,1627884,DAL,F,76,71,39.2,1.9,3.4,56.3,62.2,-5.9
2023-24,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,OKC,G,79,76,29.8,2.1,3.4,60.1,63.1,-3.0
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Zavier Simpson,1630285,DET,G,7,7,39.3,2.0,3.4,58.3,62.2,-3.9
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Matisse Thybulle,1629680,POR,G-F,65,60,41.1,2.4,3.4,70.9,63.3,7.6
2023-24,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,GSW,F,74,69,33.5,2.1,3.4,60.9,63.8,-2.9
2023-24,Regular+Season,DAL,1610612742,Dallas Mavericks,Tim Hardaway Jr.,203501,DAL,G-F,79,76,34.4,2.2,3.4,65.1,62.4,2.6
2023-24,Regular+Season,UTA,1610612762,Utah Jazz,Keyonte George,1641718,UTA,G,75,68,32.9,2.3,3.4,67.2,62.4,4.8
2023-24,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,SAS,F,74,64,39.4,2.0,3.4,57.5,62.6,-5.1
2023-24,Regular+Season,PHI,1610612755,Philadelphia 76ers,Mo Bamba,1628964,PHI,C,55,47,48.1,2.1,3.4,62.4,64.2,-1.9
2023-24,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,DAL,F-C,58,53,38.1,1.9,3.4,57.7,63.0,-5.3
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Jaylen Nowell,1629669,SAC,G,11,11,45.1,1.7,3.4,51.4,62.5,-11.1
2023-24,Regular+Season,MIL,1610612749,Milwaukee Bucks,Malik Beasley,1627736,MIL,G,79,76,30.6,2.3,3.4,68.3,62.7,5.6
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Chimezie Metu,1629002,DET,F-C,47,39,45.1,2.1,3.3,63.9,61.5,2.4
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,79,73,38.6,1.8,3.3,55.6,61.9,-6.4
2023-24,Regular+Season,UTA,1610612762,Utah Jazz,Micah Potter,1630695,UTA,C,14,14,47.4,1.6,3.3,50.0,63.7,-13.7
2023-24,Regular+Season,UTA,1610612762,Utah Jazz,Johnny Juzang,1630548,UTA,G,18,17,41.5,2.1,3.3,64.4,60.7,3.7
2023-24,Regular+Season,PHX,1610612756,Phoenix Suns,David Roddy,1631223,PHX,F,61,54,43.2,1.9,3.3,57.5,62.9,-5.4
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Malik Monk,1628370,SAC,G,71,65,37.4,1.9,3.3,57.1,61.7,-4.6
2023-24,Regular+Season,BKN,1610612751,Brooklyn Nets,Ben Simmons,1627732,BKN,G-F,15,11,33.3,2.5,3.3,77.6,64.3,13.2
2023-24,Regular+Season,SAS,1610612759,San Antonio Spurs,Tre Jones,1630200,SAS,G,77,76,32.3,2.2,3.3,66.5,61.6,5.0
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Bojan Bogdanovic,202711,NYK,F,57,53,39.7,2.5,3.3,75.8,63.5,12.3
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Javon Freeman-Liberty,1631241,TOR,G,19,18,42.5,2.2,3.3,67.7,61.6,6.1
2023-24,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jack White,1631298,OKC,F,4,4,44.8,1.8,3.3,53.8,61.4,-7.6
2023-24,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pat Connaughton,1626192,MIL,G,76,74,33.6,2.0,3.3,62.3,60.5,1.9
2023-24,Regular+Season,MIL,1610612749,Milwaukee Bucks,Patrick Beverley,201976,MIL,G,72,69,39.7,1.9,3.2,59.7,62.4,-2.7
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Kevin Love,201567,MIA,F-C,55,49,46.4,2.0,3.2,61.8,64.2,-2.4
2023-24,Regular+Season,HOU,1610612745,Houston Rockets,Jock Landale,1629111,HOU,C,55,50,43.3,1.7,3.2,52.8,61.2,-8.4
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,POR,F,54,49,46.4,1.8,3.2,56.0,62.1,-6.1
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,TOR,G,78,73,34.8,1.8,3.2,54.8,61.9,-7.2
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Jimmy Butler III,202710,MIA,F,60,59,30.4,2.3,3.2,70.1,62.6,7.5
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Haywood Highsmith,1629312,MIA,F,64,62,32.5,1.8,3.2,57.3,62.3,-5.0
2023-24,Regular+Season,CHI,1610612741,Chicago Bulls,Andre Drummond,203083,CHI,C,78,71,37.7,2.0,3.2,61.2,64.4,-3.2
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,Marques Bolden,1629716,CHA,C,10,8,48.5,1.9,3.2,59.4,63.7,-4.3
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,MEM,F,6,6,39.6,1.8,3.2,57.9,67.0,-9.1
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Maozinha Pereira,1641970,MEM,F,6,5,35.8,1.5,3.2,47.4,65.5,-18.1
2023-24,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,CLE,G,55,51,34.6,2.1,3.1,65.9,63.1,2.8
2023-24,Regular+Season,DAL,1610612742,Dallas Mavericks,Josh Green,1630182,DAL,G,57,55,32.4,2.0,3.1,64.2,62.6,1.6
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Cole Anthony,1630175,ORL,G,81,75,34.5,1.9,3.1,61.0,61.3,-0.2
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,MIA,G,42,39,30.4,2.0,3.1,64.4,62.2,2.2
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Duncan Robinson,1629130,MIA,F,68,63,37.0,2.0,3.1,63.4,61.8,1.5
2023-24,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,WAS,G-F,15,11,43.9,1.9,3.1,61.7,61.1,0.6
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jordan Goodwin,1630692,MEM,G,55,47,40.7,1.9,3.1,59.3,62.7,-3.4
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ziaire Williams,1630533,MEM,F,48,44,39.4,1.9,3.1,61.3,62.2,-0.8
2023-24,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,CLE,G,57,52,29.4,2.1,3.1,68.5,62.2,6.3
2023-24,Regular+Season,LAL,1610612747,Los Angeles Lakers,Spencer Dinwiddie,203915,LAL,G,75,69,30.7,2.1,3.1,67.1,62.4,4.7
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Nickeil Alexander-Walker,1629638,MIN,G,82,74,34.2,1.8,3.1,56.5,61.3,-4.8
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,ORL,F-C,80,71,37.0,2.0,3.1,63.8,63.1,0.7
2023-24,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,MIN,G,76,70,31.0,1.9,3.1,60.9,61.9,-0.9
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Gradey Dick,1641711,TOR,G-F,58,54,36.9,2.2,3.1,71.3,63.3,8.0
2023-24,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Mike Muscala,203488,OKC,F-C,47,41,47.1,1.9,3.1,61.8,63.1,-1.3
2023-24,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,SAC,G,55,48,42.4,1.9,3.0,60.7,61.5,-0.8
2023-24,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Cason Wallace,1641717,OKC,G,82,76,34.0,1.9,3.0,63.6,62.3,1.3
2023-24,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,ATL,G,22,18,33.5,1.9,3.0,64.2,63.3,0.9
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Christian Braun,1631128,DEN,G,81,79,40.9,1.6,3.0,53.7,61.5,-7.9
2023-24,Regular+Season,MIA,1610612748,Miami Heat,Thomas Bryant,1628418,MIA,C-F,37,33,53.8,2.0,3.0,65.2,63.7,1.5
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,D.J. Carton,1630618,TOR,G,4,3,44.4,1.5,3.0,50.0,61.5,-11.5
2023-24,Regular+Season,BKN,1610612751,Brooklyn Nets,Dariq Whitehead,1641727,BKN,F,2,2,54.5,2.5,3.0,83.3,70.4,13.0
2023-24,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,OKC,G,78,72,40.3,1.6,3.0,52.8,62.5,-9.7
2023-24,Regular+Season,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,HOU,G-F,61,56,38.8,1.7,3.0,57.5,62.3,-4.8
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Jericho Sims,1630579,NYK,C,39,32,45.3,1.7,3.0,56.0,64.4,-8.4
2023-24,Regular+Season,LAC,1610612746,Los Angeles Clippers,Norman Powell,1626181,LAC,G,76,71,35.8,1.9,3.0,62.7,62.7,0.0
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Jordan Nwora,1629670,TOR,F,46,39,48.1,1.9,3.0,62.5,62.6,-0.1
2023-24,Regular+Season,UTA,1610612762,Utah Jazz,Collin Sexton,1629012,UTA,G,78,72,32.8,1.9,3.0,66.1,62.9,3.2
2023-24,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,NYK,G,64,55,34.1,1.7,3.0,56.1,61.5,-5.4
2023-24,Regular+Season,POR,1610612757,Portland Trail Blazers,Ibou Badji,1630641,POR,C,19,16,44.1,1.8,3.0,62.5,65.0,-2.5
2023-24,Regular+Season,CHI,1610612741,Chicago Bulls,Torrey Craig,1628470,CHI,F,53,48,36.1,1.9,2.9,65.4,64.5,0.9
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Reggie Jackson,202704,DEN,G,81,77,32.4,1.9,2.9,66.2,62.0,4.2
2023-24,Regular+Season,LAC,1610612746,Los Angeles Clippers,Terance Mann,1629611,LAC,G-F,75,73,34.8,1.9,2.9,64.1,62.0,2.1
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Kentavious Caldwell-Pope,203484,DEN,G,74,71,30.9,1.9,2.9,66.0,62.9,3.1
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,Aleksej Pokusevski,1630197,CHA,F,28,25,40.5,1.9,2.9,66.7,61.3,5.3
2023-24,Regular+Season,CHA,1610612766,Charlotte Hornets,Nathan Mensah,1641877,CHA,C,25,23,38.7,1.9,2.9,66.7,62.9,3.7
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Jahmi'us Ramsey,1630186,TOR,G,7,7,40.0,1.6,2.9,55.0,64.8,-9.8
2023-24,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,DEN,F-C,52,46,48.7,1.3,2.9,45.9,61.2,-15.3
2023-24,Regular+Season,LAL,1610612747,Los Angeles Lakers,Christian Wood,1626174,LAL,F,49,42,33.1,1.6,2.8,55.5,62.2,-6.7
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Troy Brown Jr.,1628972,DET,G-F,56,52,41.9,1.9,2.8,67.9,62.2,5.8
2023-24,Regular+Season,MEM,1610612763,Memphis Grizzlies,Lamar Stevens,1630205,MEM,F,36,31,41.5,1.4,2.8,52.0,61.6,-9.6
2023-24,Regular+Season,PHI,1610612755,Philadelphia 76ers,Robert Covington,203496,PHI,F,27,24,37.9,1.6,2.8,58.7,61.8,-3.1
2023-24,Regular+Season,UTA,1610612762,Utah Jazz,Omer Yurtseven,1630209,UTA,C,42,35,42.5,1.9,2.8,67.2,62.7,4.6
2023-24,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,BOS,C,27,25,36.6,1.4,2.7,52.7,62.5,-9.8
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Anthony Black,1641710,ORL,G,60,51,35.1,1.5,2.7,54.6,61.9,-7.3
2023-24,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,LAL,C-F,67,55,36.1,1.8,2.7,65.4,62.9,2.5
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Malik Williams,1642013,TOR,C,7,5,37.3,1.9,2.7,68.4,68.5,-0.1
2023-24,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Livers,1630587,DET,F,23,20,36.5,1.7,2.7,62.9,64.2,-1.3
2023-24,Regular+Season,ORL,1610612753,Orlando Magic,Gary Harris,203914,ORL,G,54,50,37.7,1.7,2.7,63.0,61.5,1.5
2023-24,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,HOU,F,22,22,32.2,1.4,2.7,54.2,61.3,-7.0
2023-24,Regular+Season,TOR,1610612761,Toronto Raptors,Gary Trent Jr.,1629018,TOR,G,71,62,38.6,1.7,2.7,63.7,62.8,0.9
