SEASON,SEASON_TYPE,TEAM_ID,TEAM_ABB,GAME_ID,MATCHUP,HOME_AWAY,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
2023-24,ist,1610612739,CLE,0022300030,CLEvs.DET,HOME,17/11/2023,W,240,108,42,82,51.2,9,21,42.9,15,21,71.4,7,32,39,21,9,6,12,9,8
2023-24,ist,1610612740,NOP,0022300034,NOPvs.DEN,HOME,17/11/2023,W,240,115,46,88,52.3,12,23,52.2,11,21,52.4,4,35,39,33,8,5,11,13,5
2023-24,ist,1610612741,CHI,0022300033,CHIvs.ORL,HOME,17/11/2023,L,240,97,35,79,44.3,10,29,34.5,17,22,77.3,5,29,34,19,10,3,16,21,-6
2023-24,ist,1610612743,DEN,0022300034,DEN@NOP,AWAY,17/11/2023,L,240,110,47,96,49.0,10,40,25.0,6,12,50.0,11,40,51,37,4,3,13,20,-5
2023-24,ist,1610612745,HOU,0022300037,HOU@LAC,AWAY,17/11/2023,L,240,100,38,88,43.2,10,31,32.3,14,20,70.0,12,35,47,24,6,5,17,28,-6
2023-24,ist,1610612746,LAC,0022300037,LACvs.HOU,HOME,17/11/2023,W,240,106,36,83,43.4,13,34,38.2,21,30,70.0,8,39,47,22,10,7,14,19,6
2023-24,ist,1610612747,LAL,0022300036,LAL@POR,AWAY,17/11/2023,W,240,107,40,81,49.4,12,29,41.4,15,22,68.2,11,33,44,27,11,6,18,16,12
2023-24,ist,1610612749,MIL,0022300027,MIL@CHA,AWAY,17/11/2023,W,240,130,49,89,55.1,22,45,48.9,10,13,76.9,4,45,49,32,4,7,13,21,31
2023-24,ist,1610612752,NYK,0022300028,NYK@WAS,AWAY,17/11/2023,W,240,120,45,91,49.5,16,38,42.1,14,20,70.0,14,34,48,26,5,6,11,21,21
2023-24,ist,1610612753,ORL,0022300033,ORL@CHI,AWAY,17/11/2023,W,240,103,38,79,48.1,11,34,32.4,16,23,69.6,10,36,46,24,7,7,19,22,6
2023-24,ist,1610612755,PHI,0022300029,PHI@ATL,AWAY,17/11/2023,W,240,126,43,88,48.9,13,30,43.3,27,28,96.4,13,30,43,32,9,4,17,20,10
2023-24,ist,1610612756,PHX,0022300035,PHX@UTA,AWAY,17/11/2023,W,240,131,45,86,52.3,18,33,54.5,23,26,88.5,5,31,36,35,5,4,9,22,3
2023-24,ist,1610612757,POR,0022300036,PORvs.LAL,HOME,17/11/2023,L,240,95,36,89,40.4,10,37,27.0,13,18,72.2,19,29,48,17,11,2,19,17,-12
2023-24,ist,1610612758,SAC,0022300032,SAC@SAS,AWAY,17/11/2023,W,240,129,46,85,54.1,18,42,42.9,19,24,79.2,4,38,42,31,10,2,14,22,9
2023-24,ist,1610612759,SAS,0022300032,SASvs.SAC,HOME,17/11/2023,L,240,120,43,92,46.7,15,36,41.7,19,23,82.6,6,36,42,33,7,3,15,21,-9
2023-24,ist,1610612761,TOR,0022300031,TORvs.BOS,HOME,17/11/2023,L,240,105,42,87,48.3,12,33,36.4,9,14,64.3,5,36,41,29,4,1,13,11,-3
2023-24,ist,1610612762,UTA,0022300035,UTAvs.PHX,HOME,17/11/2023,L,240,128,43,85,50.6,16,36,44.4,26,31,83.9,10,29,39,27,3,10,8,23,-3
2023-24,ist,1610612764,WAS,0022300028,WASvs.NYK,HOME,17/11/2023,L,240,99,37,82,45.1,10,32,31.3,15,16,93.8,7,25,32,25,4,4,14,18,-21
2023-24,ist,1610612765,DET,0022300030,DET@CLE,AWAY,17/11/2023,L,240,100,39,91,42.9,9,35,25.7,13,15,86.7,18,33,51,20,8,6,17,19,-8
2023-24,ist,1610612766,CHA,0022300027,CHAvs.MIL,HOME,17/11/2023,L,240,99,37,91,40.7,6,26,23.1,19,22,86.4,9,34,43,18,5,2,12,14,-31
2023-24,ist,1610612737,ATL,0022300018,ATL@DET,AWAY,14/11/2023,W,240,126,45,87,51.7,12,33,36.4,24,26,92.3,10,31,41,28,9,7,14,19,6
2023-24,ist,1610612740,NOP,0022300022,NOPvs.DAL,HOME,14/11/2023,W,240,131,49,94,52.1,14,38,36.8,19,26,73.1,12,30,42,33,17,6,13,20,21
2023-24,ist,1610612742,DAL,0022300022,DAL@NOP,AWAY,14/11/2023,L,240,110,38,90,42.2,14,42,33.3,20,26,76.9,16,29,45,25,4,3,20,16,-21
2023-24,ist,1610612743,DEN,0022300024,DENvs.LAC,HOME,14/11/2023,W,240,111,39,73,53.4,8,23,34.8,25,32,78.1,6,30,36,26,4,2,14,19,3
2023-24,ist,1610612744,GSW,0022300025,GSWvs.MIN,HOME,14/11/2023,L,240,101,37,88,42.0,13,39,33.3,14,16,87.5,13,33,46,28,11,2,20,22,-3
2023-24,ist,1610612746,LAC,0022300024,LAC@DEN,AWAY,14/11/2023,L,240,108,37,86,43.0,13,29,44.8,21,24,87.5,14,28,42,21,10,1,11,24,-3
2023-24,ist,1610612747,LAL,0022300026,LALvs.MEM,HOME,14/11/2023,W,240,134,47,81,58.0,22,35,62.9,18,24,75.0,10,44,54,30,4,10,19,13,27
2023-24,ist,1610612748,MIA,0022300017,MIA@CHA,AWAY,14/11/2023,W,240,111,40,83,48.2,8,31,25.8,23,28,82.1,10,32,42,26,12,5,8,19,6
2023-24,ist,1610612750,MIN,0022300025,MIN@GSW,AWAY,14/11/2023,W,240,104,36,81,44.4,14,34,41.2,18,21,85.7,9,33,42,24,9,5,20,19,3
2023-24,ist,1610612751,BKN,0022300020,BKNvs.ORL,HOME,14/11/2023,W,240,124,46,85,54.1,19,39,48.7,13,20,65.0,13,31,44,22,13,3,16,24,20
2023-24,ist,1610612753,ORL,0022300020,ORL@BKN,AWAY,14/11/2023,L,240,104,36,82,43.9,16,46,34.8,16,21,76.2,9,28,37,23,9,4,16,16,-20
2023-24,ist,1610612754,IND,0022300019,IND@PHI,AWAY,14/11/2023,W,240,132,48,93,51.6,13,37,35.1,23,33,69.7,10,31,41,32,7,5,11,28,6
2023-24,ist,1610612755,PHI,0022300019,PHIvs.IND,HOME,14/11/2023,L,240,126,43,86,50.0,6,22,27.3,34,35,97.1,5,33,38,22,5,3,16,26,-6
2023-24,ist,1610612757,POR,0022300023,POR@UTA,AWAY,14/11/2023,L,240,99,37,88,42.0,11,35,31.4,14,20,70.0,13,30,43,23,5,6,17,15,-16
2023-24,ist,1610612759,SAS,0022300021,SAS@OKC,AWAY,14/11/2023,L,240,87,36,93,38.7,9,30,30.0,6,9,66.7,13,30,43,24,7,6,25,13,-36
2023-24,ist,1610612760,OKC,0022300021,OKCvs.SAS,HOME,14/11/2023,W,240,123,46,89,51.7,15,39,38.5,16,20,80.0,4,36,40,34,19,6,16,17,36
2023-24,ist,1610612762,UTA,0022300023,UTAvs.POR,HOME,14/11/2023,W,240,115,44,95,46.3,13,43,30.2,14,15,93.3,16,36,52,26,11,6,13,18,16
2023-24,ist,1610612763,MEM,0022300026,MEM@LAL,AWAY,14/11/2023,L,240,107,39,106,36.8,20,53,37.7,9,12,75.0,13,20,33,28,8,9,9,15,-27
2023-24,ist,1610612765,DET,0022300018,DETvs.ATL,HOME,14/11/2023,L,240,120,47,90,52.2,10,29,34.5,16,23,69.6,14,28,42,36,9,6,17,20,-6
2023-24,ist,1610612766,CHA,0022300017,CHAvs.MIA,HOME,14/11/2023,L,240,105,36,81,44.4,15,32,46.9,18,22,81.8,13,32,45,21,6,0,18,21,-6
2023-24,ist,1610612738,BOS,0022300010,BOSvs.BKN,HOME,10/11/2023,W,240,121,41,94,43.6,19,52,36.5,20,28,71.4,17,35,52,29,5,3,8,13,14
2023-24,ist,1610612740,NOP,0022300011,NOP@HOU,AWAY,10/11/2023,L,240,101,34,75,45.3,8,25,32.0,25,34,73.5,8,41,49,12,6,6,18,26,-3
2023-24,ist,1610612742,DAL,0022300014,DALvs.LAC,HOME,10/11/2023,W,240,144,51,98,52.0,19,42,45.2,23,26,88.5,15,26,41,30,7,1,9,23,18
2023-24,ist,1610612745,HOU,0022300011,HOUvs.NOP,HOME,10/11/2023,W,240,104,36,88,40.9,10,35,28.6,22,28,78.6,9,33,42,20,9,5,9,22,3
2023-24,ist,1610612746,LAC,0022300014,LAC@DAL,AWAY,10/11/2023,L,240,126,43,88,48.9,8,27,29.6,32,36,88.9,19,28,47,21,7,2,14,27,-18
2023-24,ist,1610612747,LAL,0022300015,LAL@PHX,AWAY,10/11/2023,W,240,122,42,84,50.0,12,27,44.4,26,34,76.5,9,34,43,27,9,7,11,20,3
2023-24,ist,1610612750,MIN,0022300013,MIN@SAS,AWAY,10/11/2023,W,240,117,43,87,49.4,10,27,37.0,21,27,77.8,13,38,51,23,6,4,18,19,7
2023-24,ist,1610612751,BKN,0022300010,BKN@BOS,AWAY,10/11/2023,L,240,107,38,85,44.7,15,37,40.5,16,18,88.9,9,37,46,26,0,3,12,25,-14
2023-24,ist,1610612755,PHI,0022300008,PHI@DET,AWAY,10/11/2023,W,240,114,35,83,42.2,9,28,32.1,35,41,85.4,11,35,46,23,13,5,9,23,8
2023-24,ist,1610612756,PHX,0022300015,PHXvs.LAL,HOME,10/11/2023,L,240,119,42,94,44.7,15,37,40.5,20,27,74.1,17,35,52,22,9,1,13,24,-3
2023-24,ist,1610612758,SAC,0022300016,SACvs.OKC,HOME,10/11/2023,W,240,105,38,91,41.8,13,47,27.7,16,21,76.2,16,36,52,28,10,9,18,22,7
2023-24,ist,1610612759,SAS,0022300013,SASvs.MIN,HOME,10/11/2023,L,240,110,43,92,46.7,12,34,35.3,12,19,63.2,7,31,38,29,9,8,14,21,-7
2023-24,ist,1610612760,OKC,0022300016,OKC@SAC,AWAY,10/11/2023,L,240,98,39,87,44.8,7,30,23.3,13,16,81.3,5,33,38,22,9,5,16,15,-7
2023-24,ist,1610612762,UTA,0022300012,UTA@MEM,AWAY,10/11/2023,W,240,127,41,76,53.9,18,37,48.6,27,29,93.1,8,30,38,28,10,12,21,17,6
2023-24,ist,1610612763,MEM,0022300012,MEMvs.UTA,HOME,10/11/2023,L,240,121,46,101,45.5,19,48,39.6,10,13,76.9,14,23,37,23,5,5,11,23,-6
2023-24,ist,1610612764,WAS,0022300009,WASvs.CHA,HOME,10/11/2023,L,240,117,43,88,48.9,14,38,36.8,17,20,85.0,7,29,36,28,4,6,15,23,-7
2023-24,ist,1610612765,DET,0022300008,DETvs.PHI,HOME,10/11/2023,L,240,106,40,86,46.5,8,28,28.6,18,22,81.8,11,37,48,28,3,5,17,26,-8
2023-24,ist,1610612766,CHA,0022300009,CHA@WAS,AWAY,10/11/2023,W,240,124,50,110,45.5,6,28,21.4,18,28,64.3,28,39,67,31,10,4,10,19,7
2023-24,ist,1610612739,CLE,0022300001,CLE@IND,AWAY,03/11/2023,L,240,116,44,84,52.4,8,28,28.6,20,25,80.0,5,30,35,27,10,9,13,20,-5
2023-24,ist,1610612741,CHI,0022300004,CHIvs.BKN,HOME,03/11/2023,L,240,107,43,89,48.3,11,28,39.3,10,14,71.4,9,33,42,21,4,4,10,13,-2
2023-24,ist,1610612742,DAL,0022300006,DAL@DEN,AWAY,03/11/2023,L,240,114,41,86,47.7,17,42,40.5,15,17,88.2,10,24,34,27,12,6,15,19,-11
2023-24,ist,1610612743,DEN,0022300006,DENvs.DAL,HOME,03/11/2023,W,240,125,49,93,52.7,13,30,43.3,14,19,73.7,19,32,51,33,11,6,20,17,11
2023-24,ist,1610612744,GSW,0022300005,GSW@OKC,AWAY,03/11/2023,W,240,141,49,92,53.3,18,40,45.0,25,30,83.3,13,25,38,36,9,2,15,25,2
2023-24,ist,1610612748,MIA,0022300003,MIAvs.WAS,HOME,03/11/2023,W,240,121,48,80,60.0,13,27,48.1,12,14,85.7,7,30,37,35,9,1,21,18,7
2023-24,ist,1610612749,MIL,0022300002,MILvs.NYK,HOME,03/11/2023,W,240,110,35,82,42.7,20,39,51.3,20,28,71.4,7,34,41,24,6,11,14,16,5
2023-24,ist,1610612751,BKN,0022300004,BKN@CHI,AWAY,03/11/2023,W,240,109,44,96,45.8,18,45,40.0,3,5,60.0,8,31,39,32,4,4,11,12,2
2023-24,ist,1610612752,NYK,0022300002,NYK@MIL,AWAY,03/11/2023,L,240,105,38,96,39.6,10,39,25.6,19,25,76.0,16,40,56,18,6,1,11,22,-5
2023-24,ist,1610612754,IND,0022300001,INDvs.CLE,HOME,03/11/2023,W,240,121,45,86,52.3,15,31,48.4,16,24,66.7,7,33,40,28,7,5,19,18,5
2023-24,ist,1610612757,POR,0022300007,PORvs.MEM,HOME,03/11/2023,W,265,115,39,96,40.6,9,32,28.1,28,36,77.8,15,35,50,19,12,7,14,15,2
2023-24,ist,1610612760,OKC,0022300005,OKCvs.GSW,HOME,03/11/2023,L,240,139,50,83,60.2,15,29,51.7,24,30,80.0,7,25,32,26,3,1,19,20,-2
2023-24,ist,1610612763,MEM,0022300007,MEM@POR,AWAY,03/11/2023,L,265,113,47,96,49.0,10,35,28.6,9,13,69.2,7,41,48,29,8,10,17,25,-2
2023-24,ist,1610612764,WAS,0022300003,WAS@MIA,AWAY,03/11/2023,L,240,114,46,81,56.8,13,28,46.4,9,17,52.9,4,26,30,33,7,4,20,18,-7
2024-25,pre-season,1610612739,CLE,0012400070,CLE@CHI,AWAY,18/10/2024,L,265,137,46,106,43.4,17,53,32.1,28,37,75.7,11,40,51,33,9,5,15,18,-2
2024-25,pre-season,1610612741,CHI,0012400070,CHIvs.CLE,HOME,18/10/2024,W,265,139,53,115,46.1,19,56,33.9,14,21,66.7,12,48,60,34,10,5,19,27,2
2024-25,pre-season,1610612744,GSW,0012400074,GSWvs.LAL,HOME,18/10/2024,W,240,132,51,89,57.3,13,36,36.1,17,20,85.0,6,30,36,38,13,9,13,14,58
2024-25,pre-season,1610612747,LAL,0012400074,LAL@GSW,AWAY,18/10/2024,L,240,74,28,82,34.1,7,29,24.1,11,15,73.3,15,26,41,15,9,2,28,19,-58
2024-25,pre-season,1610612748,MIA,0012400071,MIA@MEM,AWAY,18/10/2024,W,240,114,41,89,46.1,16,36,44.4,16,23,69.6,12,29,41,29,16,2,19,15,5
2024-25,pre-season,1610612751,BKN,0012400069,BKNvs.TOR,HOME,18/10/2024,L,240,112,38,91,41.8,13,42,31.0,23,27,85.2,5,34,39,30,13,5,15,28,-4
2024-25,pre-season,1610612752,NYK,0012400068,NYK@WAS,AWAY,18/10/2024,L,240,117,39,83,47.0,8,36,22.2,31,38,81.6,8,30,38,22,7,6,16,17,-1
2024-25,pre-season,1610612753,ORL,0012400067,ORLvs.PHI,HOME,18/10/2024,W,240,114,42,86,48.8,12,37,32.4,18,22,81.8,8,35,43,32,12,10,17,23,15
2024-25,pre-season,1610612755,PHI,0012400067,PHI@ORL,AWAY,18/10/2024,L,240,99,32,86,37.2,8,32,25.0,27,34,79.4,17,34,51,18,10,3,18,17,-15
2024-25,pre-season,1610612757,POR,0012400073,PORvs.UTA,HOME,18/10/2024,W,240,124,47,108,43.5,12,40,30.0,18,20,90.0,20,36,56,34,16,10,15,21,38
2024-25,pre-season,1610612761,TOR,0012400069,TOR@BKN,AWAY,18/10/2024,W,240,116,44,90,48.9,11,36,30.6,17,25,68.0,7,38,45,34,9,7,18,26,4
2024-25,pre-season,1610612762,UTA,0012400073,UTA@POR,AWAY,18/10/2024,L,240,86,28,81,34.6,9,42,21.4,21,30,70.0,12,32,44,16,5,10,25,18,-38
2024-25,pre-season,1610612763,MEM,0012400071,MEMvs.MIA,HOME,18/10/2024,L,240,109,38,79,48.1,13,34,38.2,20,23,87.0,12,34,46,28,10,5,23,24,-5
2024-25,pre-season,1610612764,WAS,0012400068,WASvs.NYK,HOME,18/10/2024,W,240,118,46,88,52.3,15,38,39.5,11,16,68.8,4,32,36,32,7,2,16,26,1
2024-25,pre-season,1610612737,ATL,0012400064,ATL@OKC,AWAY,17/10/2024,L,240,99,39,101,38.6,16,54,29.6,5,5,100,17,34,51,25,9,5,18,22,-5
2024-25,pre-season,1610612742,DAL,0012400062,DALvs.MIL,HOME,17/10/2024,W,240,109,40,80,50.0,8,28,28.6,21,25,84.0,9,44,53,23,8,9,16,10,25
2024-25,pre-season,1610612743,DEN,0012400072,DEN@MIN,AWAY,17/10/2024,W,240,132,40,73,54.8,15,26,57.7,37,49,75.5,6,37,43,31,8,7,19,28,6
2024-25,pre-season,1610612745,HOU,0012400063,HOUvs.SAS,HOME,17/10/2024,W,240,129,48,92,52.2,15,43,34.9,18,27,66.7,16,39,55,25,6,7,18,21,22
2024-25,pre-season,1610612746,LAC,0012400066,LACvs.SAC,HOME,17/10/2024,W,240,113,40,74,54.1,11,30,36.7,22,31,71.0,6,37,43,20,13,3,21,26,22
2024-25,pre-season,1610612747,LAL,0012400065,LAL@PHX,AWAY,17/10/2024,W,265,128,45,103,43.7,16,46,34.8,22,31,71.0,14,39,53,25,5,6,9,15,6
2024-25,pre-season,1610612749,MIL,0012400062,MIL@DAL,AWAY,17/10/2024,L,240,84,35,94,37.2,11,35,31.4,3,5,60.0,7,30,37,28,8,4,13,20,-25
2024-25,pre-season,1610612750,MIN,0012400072,MINvs.DEN,HOME,17/10/2024,L,240,126,47,95,49.5,13,35,37.1,19,30,63.3,16,29,45,26,10,4,20,37,-6
2024-25,pre-season,1610612754,IND,0012400061,INDvs.CHA,HOME,17/10/2024,W,265,121,47,103,45.6,12,38,31.6,15,21,71.4,13,33,46,25,14,6,17,22,5
2024-25,pre-season,1610612756,PHX,0012400065,PHXvs.LAL,HOME,17/10/2024,L,265,122,47,100,47.0,12,36,33.3,16,21,76.2,9,43,52,33,7,9,15,24,-6
2024-25,pre-season,1610612758,SAC,0012400066,SAC@LAC,AWAY,17/10/2024,L,240,91,30,86,34.9,12,46,26.1,19,24,79.2,16,30,46,20,11,2,23,21,-22
2024-25,pre-season,1610612759,SAS,0012400063,SAS@HOU,AWAY,17/10/2024,L,240,107,41,95,43.2,9,34,26.5,16,21,76.2,13,25,38,32,7,2,13,22,-22
2024-25,pre-season,1610612760,OKC,0012400064,OKCvs.ATL,HOME,17/10/2024,W,240,104,36,82,43.9,14,37,37.8,18,25,72.0,9,41,50,27,12,8,16,12,5
2024-25,pre-season,1610612766,CHA,0012400061,CHA@IND,AWAY,17/10/2024,L,265,116,42,89,47.2,17,42,40.5,15,23,65.2,11,41,52,28,11,8,33,30,-5
2024-25,pre-season,15025,ULM,0012400060,ULM@POR,AWAY,16/10/2024,L,240,100,34,83,41.0,20,46,43.5,12,13,92.3,9,22,31,22,9,1,17,24,-11
2024-25,pre-season,1610612737,ATL,0012400025,ATL@MIA,AWAY,16/10/2024,L,240,111,37,87,42.5,17,45,37.8,20,26,76.9,9,29,38,28,11,2,22,21,-9
2024-25,pre-season,1610612739,CLE,0012400057,CLE@DET,AWAY,16/10/2024,L,240,92,29,70,41.4,9,30,30.0,25,37,67.6,7,33,40,20,13,9,21,19,-16
2024-25,pre-season,1610612741,CHI,0012400059,CHIvs.MIN,HOME,16/10/2024,W,240,125,44,91,48.4,18,41,43.9,19,24,79.2,7,39,46,32,7,5,14,17,2
2024-25,pre-season,1610612748,MIA,0012400025,MIAvs.ATL,HOME,16/10/2024,W,240,120,46,90,51.1,13,42,31.0,15,18,83.3,9,38,47,34,15,2,20,24,9
2024-25,pre-season,1610612750,MIN,0012400059,MIN@CHI,AWAY,16/10/2024,L,240,123,45,103,43.7,17,52,32.7,16,17,94.1,13,40,53,31,7,2,14,18,-2
2024-25,pre-season,1610612751,BKN,0012400058,BKN@PHI,AWAY,16/10/2024,L,240,95,33,84,39.3,15,46,32.6,14,21,66.7,13,30,43,23,4,4,20,22,-22
2024-25,pre-season,1610612755,PHI,0012400058,PHIvs.BKN,HOME,16/10/2024,W,240,117,40,86,46.5,14,40,35.0,23,25,92.0,14,37,51,19,12,5,16,23,22
2024-25,pre-season,1610612757,POR,0012400060,PORvs.ULM,HOME,16/10/2024,W,240,111,44,84,52.4,5,24,20.8,18,25,72.0,15,33,48,23,9,5,19,17,11
2024-25,pre-season,1610612765,DET,0012400057,DETvs.CLE,HOME,16/10/2024,W,240,108,40,82,48.8,16,35,45.7,12,16,75.0,3,36,39,34,14,4,22,29,16
2024-25,pre-season,1610612738,BOS,0012400050,BOS@TOR,AWAY,15/10/2024,L,240,118,38,92,41.3,18,55,32.7,24,28,85.7,8,28,36,19,10,5,7,15,-1
2024-25,pre-season,1610612740,NOP,0012400053,NOP@HOU,AWAY,15/10/2024,L,240,98,36,96,37.5,9,37,24.3,17,20,85.0,11,36,47,25,6,5,11,17,-20
2024-25,pre-season,1610612743,DEN,0012400054,DENvs.OKC,HOME,15/10/2024,L,240,94,35,84,41.7,10,40,25.0,14,25,56.0,12,35,47,25,6,3,24,18,-30
2024-25,pre-season,1610612744,GSW,0012400056,GSW@LAL,AWAY,15/10/2024,W,240,111,44,96,45.8,14,45,31.1,9,11,81.8,13,42,55,33,7,5,14,22,14
2024-25,pre-season,1610612745,HOU,0012400053,HOUvs.NOP,HOME,15/10/2024,W,240,118,46,97,47.4,12,37,32.4,14,27,51.9,16,46,62,30,8,5,12,13,20
2024-25,pre-season,1610612747,LAL,0012400056,LALvs.GSW,HOME,15/10/2024,L,240,97,34,95,35.8,11,40,27.5,18,21,85.7,15,35,50,20,10,5,12,12,-14
2024-25,pre-season,1610612748,MIA,0012400051,MIAvs.SAS,HOME,15/10/2024,W,240,120,40,86,46.5,14,45,31.1,26,34,76.5,7,29,36,31,15,6,9,23,3
2024-25,pre-season,1610612752,NYK,0012400052,NYKvs.CHA,HOME,15/10/2024,W,240,111,42,97,43.3,16,45,35.6,11,15,73.3,17,42,59,28,3,2,15,17,6
2024-25,pre-season,1610612758,SAC,0012400055,SAC@UTA,AWAY,15/10/2024,L,240,114,45,105,42.9,10,38,26.3,14,19,73.7,20,24,44,32,16,2,11,24,-3
2024-25,pre-season,1610612759,SAS,0012400051,SAS@MIA,AWAY,15/10/2024,L,240,117,44,79,55.7,9,30,30.0,20,29,69.0,8,42,50,28,7,2,21,24,-3
2024-25,pre-season,1610612760,OKC,0012400054,OKC@DEN,AWAY,15/10/2024,W,240,124,47,94,50.0,17,46,37.0,13,20,65.0,8,36,44,31,15,5,12,23,30
2024-25,pre-season,1610612761,TOR,0012400050,TORvs.BOS,HOME,15/10/2024,W,240,119,46,92,50.0,15,43,34.9,12,13,92.3,12,45,57,34,6,0,21,25,1
2024-25,pre-season,1610612762,UTA,0012400055,UTAvs.SAC,HOME,15/10/2024,W,240,117,38,71,53.5,14,35,40.0,27,30,90.0,7,34,41,21,5,12,25,16,3
2024-25,pre-season,1610612766,CHA,0012400052,CHA@NYK,AWAY,15/10/2024,L,240,105,37,97,38.1,18,49,36.7,13,15,86.7,12,33,45,22,8,5,13,19,-6
2024-25,pre-season,1610612737,ATL,0012400046,ATLvs.PHI,HOME,14/10/2024,L,240,89,35,94,37.2,13,44,29.5,6,11,54.5,15,37,52,27,9,5,20,17,-15
2024-25,pre-season,1610612741,CHI,0012400048,CHI@MIL,AWAY,14/10/2024,L,240,107,36,94,38.3,17,54,31.5,18,24,75.0,13,37,50,25,9,6,16,23,-4
2024-25,pre-season,1610612742,DAL,0012400049,DAL@LAC,AWAY,14/10/2024,L,240,96,35,84,41.7,15,40,37.5,11,16,68.8,8,30,38,21,6,8,29,20,-14
2024-25,pre-season,1610612746,LAC,0012400049,LACvs.DAL,HOME,14/10/2024,W,240,110,43,85,50.6,6,22,27.3,18,23,78.3,8,34,42,31,20,7,20,16,14
2024-25,pre-season,1610612749,MIL,0012400048,MILvs.CHI,HOME,14/10/2024,W,240,111,37,86,43.0,11,34,32.4,26,34,76.5,10,44,54,24,12,6,14,22,4
2024-25,pre-season,1610612751,BKN,0012400047,BKNvs.WAS,HOME,14/10/2024,W,240,131,49,91,53.8,13,36,36.1,20,30,66.7,11,30,41,27,12,4,7,22,39
2024-25,pre-season,1610612754,IND,0012400045,INDvs.MEM,HOME,14/10/2024,L,240,116,43,79,54.4,13,32,40.6,17,29,58.6,7,33,40,33,8,3,18,20,-4
2024-25,pre-season,1610612755,PHI,0012400046,PHI@ATL,AWAY,14/10/2024,W,240,104,39,90,43.3,14,43,32.6,12,16,75.0,11,42,53,28,10,6,19,22,15
2024-25,pre-season,1610612763,MEM,0012400045,MEM@IND,AWAY,14/10/2024,W,240,120,43,92,46.7,16,43,37.2,18,28,64.3,17,30,47,32,11,1,16,24,4
2024-25,pre-season,1610612764,WAS,0012400047,WAS@BKN,AWAY,14/10/2024,L,240,92,34,85,40.0,7,39,17.9,17,26,65.4,13,28,41,18,5,5,19,24,-39
2024-25,pre-season,1610612738,BOS,0012400042,BOSvs.TOR,HOME,13/10/2024,W,240,115,39,95,41.1,18,53,34.0,19,23,82.6,18,32,50,29,7,5,14,21,4
2024-25,pre-season,1610612740,NOP,0012400039,NOP@MIA,AWAY,13/10/2024,L,240,99,36,80,45.0,9,37,24.3,18,25,72.0,12,36,48,19,8,11,24,18,-2
2024-25,pre-season,1610612743,DEN,0012400043,DENvs.PHX,HOME,13/10/2024,L,240,114,44,94,46.8,12,37,32.4,14,21,66.7,8,38,46,33,9,3,13,17,-4
2024-25,pre-season,1610612744,GSW,0012400044,GSWvs.DET,HOME,13/10/2024,W,240,111,40,87,46.0,18,39,46.2,13,16,81.3,11,38,49,31,9,9,21,18,18
2024-25,pre-season,1610612748,MIA,0012400039,MIAvs.NOP,HOME,13/10/2024,W,240,101,39,94,41.5,9,42,21.4,14,23,60.9,15,33,48,26,15,1,17,21,2
2024-25,pre-season,1610612750,MIN,0012400040,MIN@NYK,AWAY,13/10/2024,L,240,110,36,94,38.3,17,48,35.4,21,27,77.8,12,39,51,22,3,3,12,28,-5
2024-25,pre-season,1610612752,NYK,0012400040,NYKvs.MIN,HOME,13/10/2024,W,240,115,37,87,42.5,12,40,30.0,29,34,85.3,9,43,52,23,7,3,12,22,5
2024-25,pre-season,1610612756,PHX,0012400043,PHX@DEN,AWAY,13/10/2024,W,240,118,42,92,45.7,23,52,44.2,11,13,84.6,6,42,48,29,9,6,16,16,4
2024-25,pre-season,1610612757,POR,0012400041,POR@SAC,AWAY,13/10/2024,W,240,105,37,87,42.5,14,39,35.9,17,26,65.4,12,35,47,23,14,3,20,21,20
2024-25,pre-season,1610612758,SAC,0012400041,SACvs.POR,HOME,13/10/2024,L,240,85,35,84,41.7,5,28,17.9,10,14,71.4,12,34,46,25,9,5,27,26,-20
2024-25,pre-season,1610612761,TOR,0012400042,TOR@BOS,AWAY,13/10/2024,L,240,111,42,90,46.7,10,25,40.0,17,25,68.0,14,31,45,30,6,2,11,18,-4
2024-25,pre-season,1610612765,DET,0012400044,DET@GSW,AWAY,13/10/2024,L,240,93,40,90,44.4,7,29,24.1,6,12,50.0,11,25,36,30,11,9,15,16,-18
2024-25,pre-season,1610612738,BOS,0012400036,BOSvs.PHI,HOME,12/10/2024,W,240,139,53,97,54.6,23,47,48.9,10,14,71.4,16,44,60,38,9,7,13,14,50
2024-25,pre-season,1610612741,CHI,0012400037,CHIvs.MEM,HOME,12/10/2024,L,240,121,40,97,41.2,20,48,41.7,21,27,77.8,15,31,46,26,13,6,18,24,-3
2024-25,pre-season,1610612755,PHI,0012400036,PHI@BOS,AWAY,12/10/2024,L,240,89,33,89,37.1,10,42,23.8,13,15,86.7,9,24,33,17,8,1,13,17,-50
2024-25,pre-season,1610612759,SAS,0012400038,SASvs.UTA,HOME,12/10/2024,W,240,126,49,94,52.1,13,35,37.1,15,21,71.4,8,32,40,35,13,4,12,21,6
2024-25,pre-season,1610612762,UTA,0012400038,UTA@SAS,AWAY,12/10/2024,L,240,120,41,83,49.4,17,47,36.2,21,26,80.8,9,36,45,28,5,5,22,15,-6
