SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2025-26,Regular+Season,L. Nance Jr. - T. Bryant - L. Travers - J. Tyson - T. Proctor,CLE,1,6.8,8.0,3.0,12.0,25.0,1.0,7.0,14.3,1.0,2.0,50.0,1.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,6.0,1.0,-12.0,0,0
2025-26,Regular+Season,N. Powell - D. Smith - S. Fontecchio - K. Ware - K. Jakučionis,MIA,1,6.8,18.0,6.0,14.0,42.9,2.0,4.0,50.0,4.0,5.0,80.0,1.0,6.0,7.0,4.0,0.0,1.0,1.0,1.0,3.0,5.0,3.0,0,0
2025-26,Regular+Season,P. George - A. Drummond - K. Oubre Jr. - Q. Grimes - V. Edgecombe,PHI,2,6.8,16.0,6.5,11.5,56.5,0.5,3.5,14.3,2.5,3.5,71.4,2.0,6.5,8.5,2.5,2.0,2.0,2.5,0.0,3.0,2.5,9.5,0,0
2025-26,Regular+Season,S. Curry - D. Green - B. Hield - G. Santos - W. Richard,GSW,1,6.8,18.0,6.0,12.0,50.0,3.0,9.0,33.3,3.0,4.0,75.0,0.0,5.0,5.0,4.0,1.0,2.0,0.0,0.0,3.0,5.0,2.0,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - A. Wiggins - C. Holmgren - J. Williams,OKC,5,6.8,15.2,5.4,11.8,45.8,0.6,4.2,14.3,3.8,4.6,82.6,1.0,3.8,4.8,3.0,2.0,1.6,0.8,0.2,3.2,3.6,-2.2,0,0
2025-26,Regular+Season,A. Davis - D. Russell - C. Martin - N. Marshall - B. Williams,DAL,1,6.7,19.0,8.0,13.0,61.5,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,-5.0,0,0
2025-26,Regular+Season,B. Adebayo - D. Smith - N. Jović - J. Jaquez Jr. - S. Fontecchio,MIA,5,6.7,21.8,7.4,13.2,56.1,2.6,7.0,37.1,4.4,4.8,91.7,1.8,6.6,8.4,5.6,2.0,1.2,0.4,0.2,1.8,3.2,9.6,0,0
2025-26,Regular+Season,D. White - N. Queta - P. Pritchard - S. Hauser - B. Scheierman,BOS,2,6.7,8.5,3.5,13.0,26.9,1.0,6.0,16.7,0.5,1.0,50.0,1.5,3.5,5.0,2.5,1.5,2.0,0.5,0.5,0.0,1.0,-2.5,0,0
2025-26,Regular+Season,E. Thompson - M. Potter - J. Furphy - K. Jones - T. Peter,IND,1,6.7,23.0,8.0,10.0,80.0,4.0,6.0,66.7,3.0,4.0,75.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0,0
2025-26,Regular+Season,K. Porziņģis - L. Kennard - N. Alexander-Walker - V. Krejčí - M. Gueye,ATL,2,6.7,17.0,5.5,12.0,45.8,2.5,6.5,38.5,3.5,4.0,87.5,0.5,2.0,2.5,3.5,1.0,1.5,1.5,2.5,2.5,3.0,4.0,0,0
2025-26,Regular+Season,K. Wallace - J. Toppin - M. Gueye - Z. Risacher - A. Newell,ATL,1,6.7,14.0,6.0,11.0,54.5,0.0,4.0,0.0,2.0,4.0,50.0,3.0,4.0,7.0,4.0,2.0,3.0,2.0,0.0,1.0,3.0,7.0,0,0
2025-26,Regular+Season,L. Dort - A. Wiggins - J. Williams - A. Mitchell - B. Carlson,OKC,1,6.7,14.0,5.0,14.0,35.7,2.0,5.0,40.0,2.0,2.0,100,1.0,8.0,9.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0,0
2025-26,Regular+Season,P. George - A. Drummond - J. Walker - J. McCain - V. Edgecombe,PHI,1,6.7,13.0,4.0,15.0,26.7,2.0,4.0,50.0,3.0,3.0,100,3.0,6.0,9.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,0,0
2025-26,Regular+Season,T. Murphy III - J. Alvarado - K. Matković - D. Queen - M. Peavy,NOP,3,6.7,14.7,6.0,13.0,46.2,1.0,4.7,21.4,1.7,2.7,62.5,1.7,5.3,7.0,4.3,2.0,1.0,1.0,0.7,4.0,2.7,-1.3,0,0
2025-26,Regular+Season,B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio - K. Jakučionis,MIA,3,6.6,17.0,6.0,12.7,47.4,1.3,5.0,26.7,3.7,5.0,73.3,1.0,5.7,6.7,4.0,2.0,1.3,1.0,0.3,1.0,4.0,1.7,0,0
2025-26,Regular+Season,D. DeRozan - D. Schröder - M. Monk - P. Achiuwa - K. Murray,SAC,3,6.6,22.3,6.7,11.7,57.1,2.3,3.7,63.6,6.7,7.7,87.0,1.3,4.0,5.3,4.3,0.7,0.3,1.3,0.7,1.7,5.7,5.0,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - J. Duren - R. Holland II - D. Jenkins,DET,2,6.6,15.5,5.5,12.5,44.0,2.0,6.0,33.3,2.5,3.5,71.4,2.5,3.0,5.5,4.0,1.5,1.0,0.5,0.5,5.0,5.0,3.0,0,0
2025-26,Regular+Season,D. Robinson - J. Green - J. Duren - A. Thompson - D. Jenkins,DET,1,6.6,15.0,7.0,12.0,58.3,0.0,3.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,6.0,0,0
2025-26,Regular+Season,D. Robinson - J. Green - J. Duren - R. Holland II - D. Jenkins,DET,1,6.6,22.0,8.0,15.0,53.3,1.0,6.0,16.7,5.0,7.0,71.4,3.0,3.0,6.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0,0,0
2025-26,Regular+Season,E. Gordon - J. Walker - D. Barlow - J. Broome - H. Sallis,PHI,1,6.6,14.0,6.0,11.0,54.5,2.0,2.0,100,0.0,0.0,0.0,2.0,6.0,8.0,4.0,3.0,0.0,2.0,0.0,4.0,1.0,3.0,0,0
2025-26,Regular+Season,K. Anderson - I. Collier - K. Filipowski - W. Clayton Jr. - A. Bailey,UTA,2,6.6,18.5,6.0,12.0,50.0,2.0,3.5,57.1,4.5,5.5,81.8,1.0,2.5,3.5,4.0,1.0,2.5,0.0,0.5,2.0,3.5,0.5,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Landale - J. Konchar - O. Prosper - C. Spencer,MEM,2,6.6,15.0,5.5,12.5,44.0,0.0,3.5,0.0,4.0,5.0,80.0,1.5,7.0,8.5,4.5,1.5,2.0,0.0,1.5,1.0,2.5,5.0,0,0
2025-26,Regular+Season,K. Thompson - D. Powell - P. Washington - B. Williams - M. Christie,DAL,1,6.6,17.0,7.0,12.0,58.3,1.0,5.0,20.0,2.0,3.0,66.7,1.0,7.0,8.0,4.0,3.0,1.0,4.0,0.0,0.0,3.0,6.0,0,0
2025-26,Regular+Season,L. Kennard - D. Daniels - M. Gueye - Z. Risacher - A. Newell,ATL,1,6.6,21.0,8.0,13.0,61.5,3.0,5.0,60.0,2.0,3.0,66.7,2.0,5.0,7.0,5.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,0,0
2025-26,Regular+Season,M. Kleber - D. Timme - N. Smith Jr. - D. Knecht - B. James,LAL,1,6.6,15.0,6.0,11.0,54.5,2.0,5.0,40.0,1.0,2.0,50.0,2.0,3.0,5.0,5.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,0,0
2025-26,Regular+Season,M. Kleber - J. Vanderbilt - N. Smith Jr. - D. Knecht - B. James,LAL,2,6.6,16.5,6.0,11.5,52.2,3.0,5.0,60.0,1.5,2.0,75.0,2.0,4.5,6.5,3.5,2.0,1.0,1.5,1.0,0.5,1.0,5.0,0,0
2025-26,Regular+Season,M. Monk - K. Murray - K. Ellis - N. Clifford - M. Raynaud,SAC,2,6.6,14.5,5.0,12.5,40.0,2.5,7.5,33.3,2.0,2.5,80.0,1.5,2.5,4.0,2.5,0.5,1.0,0.5,0.0,2.5,1.5,-2.5,0,0
2025-26,Regular+Season,N. Powell - B. Adebayo - D. Mitchell - N. Jović - J. Jaquez Jr.,MIA,2,6.6,17.5,5.5,10.5,52.4,2.0,4.5,44.4,4.5,5.5,81.8,0.5,6.0,6.5,4.0,3.0,2.5,0.5,0.0,3.0,4.0,3.0,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - I. Jackson - B. Mathurin - B. Sheppard,IND,7,6.6,14.9,4.9,11.7,41.5,1.0,4.1,24.1,4.1,5.3,78.4,1.9,3.6,5.4,1.7,1.3,0.9,0.9,0.6,2.9,3.9,-2.0,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Schröder - D. Sabonis - P. Achiuwa,SAC,1,6.6,9.0,4.0,15.0,26.7,0.0,2.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,-16.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - J. Murray - P. Watson - S. Jones,DEN,12,6.6,20.5,7.0,12.9,54.2,2.3,5.5,40.9,4.3,5.3,81.0,1.8,4.7,6.5,4.3,1.6,0.7,0.6,0.5,2.3,4.2,2.8,0,0
2025-26,Regular+Season,Z. Collins - J. Carter - C. White - P. Williams - M. Buzelis,CHI,1,6.6,17.0,5.0,12.0,41.7,4.0,6.0,66.7,3.0,4.0,75.0,4.0,5.0,9.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0,0
2025-26,Regular+Season,Z. LaVine - M. Monk - K. Ellis - N. Clifford - D. Cardwell,SAC,1,6.6,16.0,5.0,12.0,41.7,2.0,3.0,66.7,4.0,4.0,100,3.0,3.0,6.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - B. McGowens - Y. Missi - M. Peavy,NOP,2,6.6,18.0,7.5,12.0,62.5,2.5,4.5,55.6,0.5,3.0,16.7,1.0,4.0,5.0,6.0,1.5,2.5,0.5,2.0,1.0,3.0,2.5,0,0
2025-26,Regular+Season,A. Davis - N. Marshall - M. Christie - C. Flagg - R. Nembhard,DAL,11,6.5,15.5,6.0,11.4,52.8,1.6,3.5,46.2,1.9,2.3,84.0,0.8,4.4,5.2,3.6,1.8,0.5,0.6,0.3,2.1,2.4,-1.1,0,0
2025-26,Regular+Season,B. Portis - G. Trent Jr. - K. Porter Jr. - J. Sims - A. Green,MIL,1,6.5,17.0,7.0,10.0,70.0,2.0,5.0,40.0,1.0,1.0,100,1.0,8.0,9.0,5.0,5.0,1.0,0.0,0.0,3.0,4.0,11.0,0,0
2025-26,Regular+Season,H. Jones - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,NOP,2,6.5,15.5,5.5,13.0,42.3,3.0,5.5,54.5,1.5,2.0,75.0,1.5,5.5,7.0,3.0,1.0,1.0,0.0,0.5,2.0,2.0,4.5,0,0
2025-26,Regular+Season,K. Caldwell-Pope - S. Aldama - C. Koloko - J. Wells - J. Small,MEM,3,6.5,13.3,5.3,14.3,37.2,1.7,5.0,33.3,1.0,1.3,75.0,4.7,4.3,9.0,4.3,3.0,1.0,0.3,1.3,3.3,2.3,-5.0,0,0
2025-26,Regular+Season,K. Durant - S. Adams - A. Sengun - J. Smith Jr. - A. Thompson,HOU,13,6.5,14.0,5.1,12.2,41.8,0.6,2.6,23.5,3.2,4.0,80.8,3.0,3.9,6.9,2.2,2.3,0.9,0.5,0.5,2.6,3.1,-0.5,0,0
2025-26,Regular+Season,K. Looney - Z. Williamson - J. Poole - T. Murphy III - J. Alvarado,NOP,1,6.5,13.0,4.0,7.0,57.1,1.0,3.0,33.3,4.0,8.0,50.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - V. Krejčí - J. Johnson - D. Daniels,ATL,26,6.5,14.3,5.2,11.7,44.1,1.4,4.3,32.1,2.6,3.2,79.8,1.2,4.3,5.5,3.8,2.0,1.5,0.7,0.8,2.2,3.0,-0.2,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Dunn - I. Zubac - D. Jones Jr.,LAC,3,6.5,16.7,5.3,12.7,42.1,3.0,7.0,42.9,3.0,3.3,90.0,1.7,5.7,7.3,3.7,2.0,1.7,0.3,1.7,1.7,3.7,5.3,0,0
2025-26,Regular+Season,N. Vučević - C. White - P. Williams - A. Dosunmu - J. Phillips,CHI,1,6.5,12.0,5.0,12.0,41.7,2.0,8.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,-7.0,0,0
2025-26,Regular+Season,N. Vučević - I. Okoro - J. Smith - T. Jones - M. Buzelis,CHI,4,6.5,17.0,6.5,11.8,55.3,1.8,5.0,35.0,2.3,2.8,81.8,1.3,4.8,6.0,4.5,1.3,0.3,1.5,1.3,1.5,2.3,-1.3,0,0
2025-26,Regular+Season,P. Siakam - J. Wiseman - A. Nesmith - B. Mathurin - B. Sheppard,IND,1,6.5,5.0,2.0,11.0,18.2,0.0,4.0,0.0,1.0,2.0,50.0,0.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,-8.0,0,0
2025-26,Regular+Season,R. Gobert - J. Randle - D. DiVincenzo - J. McDaniels - B. Hyland,MIN,7,6.5,15.3,5.6,12.6,44.3,1.9,5.9,31.7,2.3,3.3,69.6,1.7,4.4,6.1,3.1,1.4,1.6,0.7,0.6,2.6,2.7,1.7,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - P. Banchero - A. Black - N. Penda,ORL,7,6.5,11.0,4.4,11.1,39.7,0.3,2.9,10.0,1.9,2.9,65.0,2.0,5.0,7.0,2.1,2.7,0.4,1.0,0.3,3.1,2.0,-5.7,0,0
2025-26,Regular+Season,Z. Williamson - H. Jones - T. Murphy III - Y. Missi - J. Fears,NOP,6,6.5,16.8,6.2,12.0,51.4,2.7,5.0,53.3,1.8,3.0,61.1,2.5,4.0,6.5,4.8,2.5,2.0,0.7,0.8,2.2,2.0,2.7,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - S. Bey - H. Jones - T. Murphy III,NOP,3,6.5,12.7,5.3,13.7,39.0,1.0,4.0,25.0,1.0,1.7,60.0,1.7,4.3,6.0,2.7,2.0,1.3,0.0,2.3,3.0,2.3,-3.7,0,0
2025-26,Regular+Season,A. Davis - N. Marshall - J. Hardy - C. Flagg - R. Nembhard,DAL,3,6.4,20.0,8.3,14.3,58.1,1.3,3.3,40.0,2.0,2.0,100,2.3,2.7,5.0,6.3,2.0,1.3,1.0,0.3,1.3,1.7,4.3,0,0
2025-26,Regular+Season,B. Adebayo - N. Jović - J. Jaquez Jr. - S. Fontecchio - J. Young,MIA,1,6.4,12.0,4.0,12.0,33.3,3.0,8.0,37.5,1.0,2.0,50.0,2.0,6.0,8.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,-4.0,0,0
2025-26,Regular+Season,C. Capela - A. Holiday - J. Smith Jr. - J. Davison - A. Thompson,HOU,1,6.4,14.0,4.0,10.0,40.0,1.0,2.0,50.0,5.0,5.0,100,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,0
2025-26,Regular+Season,C. McCollum - M. Bagley III - J. Champagnie - B. Carrington - J. Watkins,WAS,1,6.4,13.0,4.0,12.0,33.3,2.0,6.0,33.3,3.0,3.0,100,1.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,-3.0,0,0
2025-26,Regular+Season,C. Paul - B. Lopez - B. Bogdanović - K. Dunn - J. Collins,LAC,1,6.4,7.0,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,-18.0,0,0
2025-26,Regular+Season,J. Grant - C. Love - K. Murray - R. Rupert - D. Clingan,POR,1,6.4,25.0,8.0,11.0,72.7,3.0,3.0,100,6.0,6.0,100,1.0,6.0,7.0,6.0,1.0,2.0,1.0,0.0,2.0,4.0,20.0,0,0
2025-26,Regular+Season,J. Pickett - J. Strawther - D. Holmes II - H. Tyson - C. Jones,DEN,1,6.4,14.0,3.0,11.0,27.3,0.0,6.0,0.0,8.0,8.0,100,0.0,7.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,-3.0,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Jackson Jr. - J. Landale - V. Williams Jr. - O. Prosper,MEM,1,6.4,16.0,7.0,16.0,43.8,2.0,5.0,40.0,0.0,0.0,0.0,3.0,7.0,10.0,3.0,1.0,0.0,0.0,3.0,2.0,4.0,6.0,0,0
2025-26,Regular+Season,N. Batum - K. Leonard - I. Zubac - K. Brown - K. Sanders,LAC,1,6.4,15.0,5.0,11.0,45.5,3.0,6.0,50.0,2.0,2.0,100,0.0,5.0,5.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,0,0
2025-26,Regular+Season,P. Achiuwa - K. Murray - K. Ellis - N. Clifford - M. Raynaud,SAC,1,6.4,11.0,4.0,10.0,40.0,1.0,3.0,33.3,2.0,4.0,50.0,0.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - B. Sheppard - J. Furphy - R. Dennis,IND,1,6.4,11.0,4.0,8.0,50.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,-6.0,0,0
2025-26,Regular+Season,A. Simons - S. Hauser - J. Minott - J. Walsh - H. González,BOS,1,6.3,18.0,7.0,13.0,53.8,4.0,8.0,50.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0,0
2025-26,Regular+Season,B. Adebayo - D. Mitchell - D. Smith - J. Jaquez Jr. - S. Fontecchio,MIA,1,6.3,11.0,4.0,9.0,44.4,1.0,4.0,25.0,2.0,2.0,100,1.0,5.0,6.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,0,0
2025-26,Regular+Season,G. Allen - J. Goodwin - C. Gillespie - O. Ighodaro - R. Dunn,PHX,6,6.3,13.7,5.0,13.3,37.5,2.8,7.8,36.2,0.8,1.7,50.0,2.3,3.2,5.5,4.0,1.3,2.0,0.7,1.0,2.2,1.5,1.8,0,0
2025-26,Regular+Season,J. Champagnie - B. Coulibaly - A. Sarr - B. Carrington - T. Johnson,WAS,3,6.3,15.0,6.0,10.7,56.3,1.7,4.0,41.7,1.3,1.3,100,1.3,3.3,4.7,3.3,3.3,1.0,1.0,0.7,3.3,1.0,-5.7,0,0
2025-26,Regular+Season,J. Ingles - J. Juzang - L. Miller - J. Clark - R. Dillingham,MIN,1,6.3,14.0,6.0,12.0,50.0,0.0,4.0,0.0,2.0,2.0,100,0.0,4.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,-7.0,0,0
2025-26,Regular+Season,J. Isaac - W. Carter Jr. - D. Bane - A. Black - J. Howard,ORL,2,6.3,20.0,7.0,12.5,56.0,4.0,5.5,72.7,2.0,2.0,100,2.0,3.0,5.0,5.0,1.0,2.5,0.0,1.0,2.5,2.0,3.0,0,0
2025-26,Regular+Season,J. Jackson Jr. - J. Morant - S. Aldama - G. Jackson - C. Coward,MEM,1,6.3,17.0,7.0,11.0,63.6,1.0,3.0,33.3,2.0,3.0,66.7,0.0,6.0,6.0,5.0,2.0,3.0,5.0,0.0,3.0,3.0,7.0,0,0
2025-26,Regular+Season,J. Nurkić - L. Markkanen - K. George - B. Sensabaugh - I. Collier,UTA,5,6.3,16.6,5.2,9.2,56.5,2.0,3.8,52.6,4.2,4.8,87.5,0.6,4.4,5.0,3.0,2.6,0.8,0.8,0.6,3.0,3.6,2.2,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. Robinson,NYK,8,6.3,15.0,5.8,13.1,43.8,1.8,4.0,43.8,1.8,2.1,82.4,2.4,4.0,6.4,3.6,1.1,1.1,0.6,0.9,2.5,3.3,0.9,0,0
2025-26,Regular+Season,M. Bridges - B. Miller - R. Kalkbrenner - K. Simpson - K. Knueppel,CHA,4,6.3,16.5,6.8,12.8,52.9,2.3,5.5,40.9,0.8,0.8,100,1.5,4.0,5.5,4.0,1.8,0.8,1.3,0.5,2.3,2.3,-1.0,0,0
2025-26,Regular+Season,N. Powell - J. Jaquez Jr. - S. Fontecchio - P. Larsson - K. Ware,MIA,1,6.3,11.0,4.0,15.0,26.7,1.0,6.0,16.7,2.0,2.0,100,4.0,3.0,7.0,3.0,2.0,0.0,1.0,2.0,3.0,5.0,-3.0,0,0
2025-26,Regular+Season,N. Vučević - A. Dosunmu - J. Giddey - J. Phillips - M. Buzelis,CHI,4,6.3,15.3,5.8,11.8,48.9,1.3,3.3,38.5,2.5,3.0,83.3,1.8,5.3,7.0,3.8,3.3,1.3,0.8,0.8,2.3,2.3,3.3,0,0
2025-26,Regular+Season,T. Jones - J. Isaac - W. Carter Jr. - D. Bane - J. Richardson,ORL,2,6.3,15.5,5.0,10.0,50.0,1.0,3.5,28.6,4.5,6.5,69.2,0.0,6.0,6.0,3.0,1.5,0.5,1.5,0.5,1.0,6.0,1.0,0,0
2025-26,Regular+Season,T. McConnell - A. Nembhard - J. Robinson-Earl - J. Huff - J. Walker,IND,1,6.3,18.0,7.0,10.0,70.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,-2.0,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - P. Banchero - J. Cain - A. Black,ORL,2,6.3,16.0,4.5,12.0,37.5,1.0,4.5,22.2,6.0,7.5,80.0,1.0,5.0,6.0,3.0,1.5,0.5,0.0,0.0,2.0,4.0,0.5,0,0
2025-26,Regular+Season,Z. Williams - D. Sharpe - J. Wilson - D. Wolf - B. Saraf,BKN,1,6.3,15.0,6.0,12.0,50.0,2.0,6.0,33.3,1.0,1.0,100,1.0,5.0,6.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,6.0,0,0
2025-26,Regular+Season,Z. Williamson - H. Jones - T. Murphy III - J. Fears - D. Queen,NOP,6,6.3,16.0,6.0,12.7,47.4,1.2,3.5,33.3,2.8,3.2,89.5,1.2,3.8,5.0,3.2,1.5,2.0,0.5,1.3,2.5,2.3,-2.3,0,0
2025-26,Regular+Season,A. Drummond - K. Oubre Jr. - T. Maxey - T. Watford - V. Edgecombe,PHI,6,6.2,13.3,4.7,10.5,44.4,1.0,3.3,30.0,3.0,3.7,81.8,1.3,4.7,6.0,3.3,2.0,0.7,0.3,0.8,2.7,2.2,-2.7,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Smith - K. Ware,MIA,1,6.2,15.0,6.0,15.0,40.0,0.0,4.0,0.0,3.0,4.0,75.0,4.0,3.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,-6.0,0,0
2025-26,Regular+Season,C. LeVert - D. Robinson - J. Green - I. Stewart - D. Jenkins,DET,1,6.2,12.0,4.0,9.0,44.4,1.0,4.0,25.0,3.0,3.0,100,1.0,4.0,5.0,4.0,4.0,0.0,1.0,0.0,1.0,4.0,-3.0,0,0
2025-26,Regular+Season,C. Paul - K. Brown - C. Christie - K. Sanders - Y. Niederhäuser,LAC,2,6.2,13.0,6.0,10.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,0.5,3.5,4.0,3.0,4.0,2.0,0.0,1.0,2.0,1.0,-4.0,0,0
2025-26,Regular+Season,D. Melton - M. Moody - G. Santos - T. Jackson-Davis - B. Podziemski,GSW,1,6.2,20.0,7.0,12.0,58.3,5.0,9.0,55.6,1.0,2.0,50.0,3.0,6.0,9.0,5.0,2.0,1.0,0.0,0.0,4.0,1.0,5.0,0,0
2025-26,Regular+Season,D. Smith - N. Jović - J. Jaquez Jr. - S. Fontecchio - K. Ware,MIA,7,6.2,15.7,5.9,10.6,55.4,2.0,4.1,48.3,2.0,2.3,87.5,1.0,4.1,5.1,4.1,2.7,0.9,0.7,0.6,3.4,2.1,-1.3,0,0
2025-26,Regular+Season,E. Gordon - J. Walker - J. Broome - H. Sallis - J. Edwards,PHI,1,6.2,5.0,2.0,12.0,16.7,1.0,4.0,25.0,0.0,2.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,-15.0,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - K. Dunn - D. Jones Jr. - J. Collins,LAC,1,6.2,20.0,6.0,9.0,66.7,4.0,5.0,80.0,4.0,4.0,100,0.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,0,0
2025-26,Regular+Season,J. Jackson Jr. - J. Konchar - V. Williams Jr. - Z. Edey - C. Coward,MEM,7,6.2,11.1,4.7,11.6,40.7,0.9,3.7,23.1,0.9,1.1,75.0,1.9,6.4,8.3,3.3,2.9,0.6,0.7,1.0,3.7,2.4,1.4,0,0
2025-26,Regular+Season,J. Jackson Jr. - S. Aldama - G. Jackson - C. Spencer - J. Wells,MEM,3,6.2,16.7,6.3,10.7,59.4,2.7,5.3,50.0,1.3,2.7,50.0,0.7,4.7,5.3,4.3,2.7,1.0,0.0,0.3,2.0,1.7,1.7,0,0
2025-26,Regular+Season,J. Valančiūnas - B. Brown - J. Pickett - Z. Nnaji - H. Tyson,DEN,1,6.2,13.0,5.0,10.0,50.0,1.0,2.0,50.0,2.0,2.0,100,1.0,4.0,5.0,4.0,3.0,3.0,0.0,1.0,3.0,1.0,-3.0,0,0
2025-26,Regular+Season,J. Valančiūnas - T. Hardaway Jr. - B. Brown - J. Strawther - S. Jones,DEN,2,6.2,12.5,5.5,13.0,42.3,1.0,2.5,40.0,0.5,0.5,100,2.0,6.5,8.5,3.0,2.0,1.0,0.5,2.0,3.5,1.0,1.5,0,0
2025-26,Regular+Season,J. Valančiūnas - T. Hardaway Jr. - J. Murray - B. Brown - P. Watson,DEN,12,6.2,14.5,5.3,11.1,48.1,1.7,4.2,40.0,2.2,2.4,89.7,1.5,4.3,5.8,2.9,1.8,1.0,0.5,0.8,3.3,2.1,-1.2,0,0
2025-26,Regular+Season,K. Anderson - S. Mykhailiuk - O. Tshiebwe - B. Sensabaugh - W. Clayton Jr.,UTA,1,6.2,17.0,6.0,14.0,42.9,1.0,3.0,33.3,4.0,6.0,66.7,3.0,5.0,8.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,6.0,0,0
2025-26,Regular+Season,L. Kennard - O. Okongwu - D. Daniels - K. Wallace - A. Newell,ATL,1,6.2,24.0,10.0,14.0,71.4,3.0,5.0,60.0,1.0,1.0,100,1.0,5.0,6.0,8.0,1.0,2.0,1.0,0.0,2.0,1.0,16.0,0,0
2025-26,Regular+Season,M. Kleber - D. Ayton - L. Dončić - A. Reaves - J. LaRavia,LAL,1,6.2,17.0,4.0,9.0,44.4,1.0,1.0,100,8.0,9.0,88.9,3.0,4.0,7.0,2.0,3.0,4.0,1.0,1.0,4.0,5.0,12.0,0,0
2025-26,Regular+Season,R. Harper Jr. - B. Scheierman - J. Walsh - H. González - A. Williams,BOS,1,6.2,19.0,8.0,14.0,57.1,2.0,5.0,40.0,1.0,1.0,100,2.0,4.0,6.0,5.0,1.0,2.0,0.0,2.0,3.0,1.0,9.0,0,0
