SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS
2021-22,PlayIn,CJ McCollum,203468,NOP,30,2,2,0,40.8,104.8,4.0,8.0,11.1,0.0,0.0,1.0,25.0,8.0,10.0,8.0,33.0,-3.358
2021-22,PlayIn,Miles Bridges,1628970,CHA,24,1,0,1,29.9,137.5,3.0,10.3,17.6,0.0,0.0,1.0,50.0,17.0,13.0,6.0,46.0,-3.451
2021-22,PlayIn,Caris LeVert,1627747,CLE,27,2,0,2,39.9,110.6,4.5,12.0,17.0,2.0,33.3,0.0,0.0,16.5,7.0,6.5,39.0,-3.495
2021-22,PlayIn,Paul George,202331,LAC,32,1,0,1,41.1,107.1,7.0,14.9,25.0,3.0,75.0,0.0,0.0,12.0,11.0,10.0,28.0,-3.499
2021-22,PlayIn,Bruce Brown,1628971,BKN,25,1,1,0,40.4,112.0,6.0,14.0,20.7,3.0,42.9,0.0,0.0,10.0,15.0,9.0,52.0,-3.606
2021-22,PlayIn,Reggie Jackson,202704,LAC,32,2,0,2,43.6,108.1,6.5,13.3,21.7,1.0,16.7,0.5,12.5,5.0,16.0,8.0,38.0,-3.609
2021-22,PlayIn,Kevin Durant,201142,BKN,33,1,1,0,41.7,110.5,5.0,11.1,16.7,2.0,28.6,3.0,42.9,10.0,15.0,9.0,52.0,-3.662
2021-22,PlayIn,Kyrie Irving,202681,BKN,30,1,1,0,41.7,114.1,3.0,6.3,11.1,1.0,11.1,0.0,0.0,5.0,20.0,6.0,52.0,-3.788
2021-22,PlayIn,P.J. Washington,1629023,CHA,23,1,0,1,38.2,125.9,6.0,15.8,25.0,1.0,33.3,2.0,66.7,14.0,14.0,4.0,40.0,-3.889
2021-22,PlayIn,LaMelo Ball,1630163,CHA,20,1,0,1,38.3,123.5,3.0,7.7,13.0,1.0,33.3,0.0,0.0,12.0,18.0,4.0,44.0,-3.976
2021-22,PlayIn,Terry Rozier,1626179,CHA,28,1,0,1,36.5,132.1,2.0,6.3,9.5,0.0,0.0,0.0,0.0,17.0,13.0,4.0,44.0,-3.989
2021-22,PlayIn,Darius Garland,1629636,CLE,22,2,0,2,41.3,123.2,1.5,4.4,6.7,2.5,31.3,0.0,0.0,17.5,10.5,8.0,43.0,-4.132
2022-23,Pre+Season,Malachi Flynn,1630201,TOR,25,1,1,0,17.6,66.7,0.0,0.0,0.0,0.0,0.0,1.0,100,10.0,3.0,5.0,10.0,0.280
2022-23,Pre+Season,Jabari Smith Jr.,1631095,HOU,20,1,1,0,24.5,82.5,7.0,18.9,26.9,0.0,0.0,0.0,0.0,10.0,8.0,10.0,18.0,0.254
2022-23,Pre+Season,Quentin Grimes,1629656,NYK,23,1,1,0,15.9,65.7,1.0,3.8,4.8,0.0,0.0,0.0,0.0,8.0,2.0,2.0,12.0,0.245
2022-23,Pre+Season,Mac McClung,1630644,PHI,24,1,1,0,12.0,43.5,2.0,11.8,22.2,2.0,66.7,0.0,0.0,5.0,6.0,0.0,0.0,0.232
2022-23,Pre+Season,Richaun Holmes,1626158,SAC,29,2,2,0,14.1,65.7,3.5,23.3,26.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,0.229
2022-23,Pre+Season,Jake Layman,1627774,BOS,29,2,2,0,12.8,55.6,1.5,7.7,11.1,0.5,25.0,0.0,0.0,3.0,4.0,1.0,10.0,0.227
2022-23,Pre+Season,Cody Martin,1628998,CHA,27,1,0,1,12.3,53.8,3.0,15.0,16.7,1.0,100,0.0,0.0,3.0,0.0,5.0,6.0,0.222
2022-23,Pre+Season,Stanley Johnson,1626169,UTA,27,1,1,0,14.8,70.6,3.0,13.0,21.4,0.0,0.0,1.0,33.3,10.0,10.0,2.0,6.0,0.208
2022-23,Pre+Season,Charles Bassey,1629646,SAS,22,1,1,0,14.2,67.7,4.0,25.0,33.3,1.0,20.0,1.0,33.3,4.0,6.0,2.0,10.0,0.202
2022-23,Pre+Season,Jalen Williams,1631114,OKC,22,5,4,1,26.3,89.6,2.6,8.4,12.5,1.8,26.5,0.0,0.0,10.0,6.0,4.8,25.2,0.200
2022-23,Pre+Season,Delon Wright,1626153,WAS,31,4,1,3,20.6,83.6,2.5,9.5,14.9,1.3,27.8,1.8,43.8,6.0,7.0,5.8,16.5,0.199
2022-23,Pre+Season,Harrison Barnes,203084,SAC,31,4,4,0,23.0,86.0,2.3,8.8,13.4,0.3,6.7,0.0,0.0,4.8,2.5,3.3,18.0,0.198
2022-23,Pre+Season,Wes Iwundu,1628411,POR,28,1,1,0,12.0,58.3,3.0,20.0,30.0,1.0,25.0,0.0,0.0,6.0,0.0,4.0,6.0,0.197
2022-23,Pre+Season,Jonathan Kuminga,1630228,GSW,20,5,3,2,26.3,90.3,2.8,9.0,12.5,0.6,12.5,0.0,0.0,10.8,5.8,4.4,20.8,0.189
2022-23,Pre+Season,Davion Mitchell,1630558,SAC,24,4,4,0,16.8,80.1,1.0,5.6,7.4,1.0,23.5,0.0,0.0,4.8,2.0,1.8,12.5,0.175
2022-23,Pre+Season,Domantas Sabonis,1627734,SAC,27,4,4,0,21.9,87.9,6.5,26.3,41.3,1.3,29.4,0.5,40.0,4.8,3.0,4.0,17.5,0.175
2022-23,Pre+Season,Jaxson Hayes,1629637,NOP,23,2,2,0,24.6,92.2,4.0,14.5,22.2,0.5,7.1,1.0,40.0,11.5,10.0,9.0,15.0,0.173
2022-23,Pre+Season,Keegan Murray,1631099,SAC,22,2,2,0,21.6,88.4,4.0,18.6,27.6,2.0,28.6,0.5,25.0,6.5,4.5,2.0,19.0,0.172
2022-23,Pre+Season,Corey Kispert,1630557,WAS,24,2,0,2,11.7,72.2,1.5,11.1,14.3,0.0,0.0,0.5,20.0,4.0,2.5,3.0,5.0,0.167
2022-23,Pre+Season,Aaron Holiday,1628988,ATL,26,3,2,1,23.3,91.5,4.0,14.5,21.8,1.3,36.4,0.0,0.0,6.3,8.7,4.3,18.0,0.166
2022-23,Pre+Season,Daishen Nix,1630227,HOU,21,2,2,0,20.9,89.4,3.0,12.5,18.2,1.0,20.0,0.0,0.0,6.0,5.5,8.5,21.0,0.164
2022-23,Pre+Season,De'Aaron Fox,1628368,SAC,25,4,4,0,21.1,89.4,1.5,6.4,9.7,1.0,18.2,0.3,20.0,5.8,3.5,4.3,17.5,0.164
2022-23,Pre+Season,Rui Hachimura,1629060,LAL,25,4,1,3,26.6,92.9,7.3,23.2,35.4,0.8,11.1,0.0,0.0,6.8,8.5,7.0,24.5,0.161
2022-23,Pre+Season,Kawhi Leonard,202695,LAC,32,2,1,1,16.5,81.7,2.0,10.5,12.5,1.0,33.3,0.0,0.0,4.0,4.0,4.5,15.0,0.160
2022-23,Pre+Season,Aaron Nesmith,1630174,IND,23,2,1,1,11.5,72.2,2.5,16.1,22.7,0.0,0.0,0.0,0.0,2.5,3.5,1.5,9.0,0.159
2022-23,Pre+Season,Jaden Shackelford,1631455,OKC,22,1,1,0,13.1,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,0.158
2022-23,Pre+Season,Jalen Johnson,1630552,ATL,21,2,0,2,26.8,94.6,9.0,27.3,37.5,0.0,0.0,1.0,40.0,7.0,5.5,8.0,24.0,0.157
2022-23,Pre+Season,Jose Alvarado,1630631,NOP,25,5,4,1,20.8,89.8,3.2,12.6,17.6,1.6,34.8,0.2,9.1,10.0,6.0,5.2,12.8,0.157
2022-23,Pre+Season,RJ Barrett,1629628,NYK,23,4,3,1,27.5,95.8,5.5,17.6,23.7,0.3,5.0,0.5,12.5,7.3,5.3,9.3,26.0,0.157
2022-23,Pre+Season,Chima Moneke,1631320,SAC,27,3,3,0,10.8,67.1,2.3,20.0,33.3,1.3,30.8,0.3,25.0,2.7,1.7,2.0,1.3,0.155
2022-23,Pre+Season,Terence Davis,1629056,SAC,26,4,4,0,14.7,81.1,2.5,13.9,18.9,1.0,25.0,0.5,28.6,3.5,2.8,2.3,11.5,0.154
2022-23,Pre+Season,Nikola Jović,1631107,MIA,20,5,4,1,15.9,83.4,4.6,25.8,39.7,1.0,23.8,0.6,33.3,7.0,4.4,3.2,14.4,0.153
2022-23,Pre+Season,Tre Mann,1630544,OKC,22,5,4,1,23.6,93.8,0.8,3.0,4.5,0.6,12.0,0.6,15.8,6.4,6.6,5.0,25.6,0.153
2022-23,Pre+Season,Luka Dončić,1629029,DAL,24,2,1,1,24.0,94.3,3.0,11.5,18.8,1.5,23.1,1.5,37.5,6.0,8.5,6.0,28.0,0.149
2022-23,Pre+Season,James Wiseman,1630164,DET,22,5,3,2,19.1,88.9,4.6,19.7,27.4,0.0,0.0,0.8,44.4,8.0,2.8,6.2,15.6,0.148
2022-23,Pre+Season,Duncan Robinson,1629130,MIA,29,5,4,1,21.2,91.8,2.8,12.4,20.3,0.4,8.0,0.2,25.0,9.2,6.6,4.4,20.0,0.147
2022-23,Pre+Season,Trey Lyles,1626168,SAC,27,4,4,0,15.7,85.6,2.3,14.5,19.1,0.5,10.0,0.0,0.0,5.5,0.5,3.3,14.0,0.147
2022-23,Pre+Season,Jamal Cain,1631288,MIA,24,5,4,1,21.1,91.7,3.0,13.9,22.1,1.4,23.3,0.2,10.0,7.6,3.8,5.2,20.0,0.146
2022-23,Pre+Season,Kyle Lowry,200768,MIA,37,3,2,1,21.8,93.1,4.3,18.3,24.5,1.3,26.7,0.3,10.0,7.7,5.3,7.3,22.0,0.145
2022-23,Pre+Season,Steven Adams,203500,MEM,29,4,2,2,21.1,92.7,4.0,16.2,24.6,2.0,34.8,0.0,0.0,10.8,7.3,7.8,18.5,0.144
2022-23,Pre+Season,Brandon Boston,1630527,LAC,21,4,2,2,18.4,89.0,1.0,5.3,7.8,0.5,11.1,0.5,14.3,8.3,3.5,3.3,18.0,0.142
2022-23,Pre+Season,Julius Randle,203944,NYK,28,4,3,1,23.5,94.6,6.5,24.8,33.3,0.8,20.0,0.3,7.1,6.8,4.3,7.8,23.5,0.142
2022-23,Pre+Season,Bam Adebayo,1628389,MIA,25,3,2,1,24.7,95.7,2.0,8.1,10.9,1.7,26.3,0.7,18.2,7.7,5.3,9.7,23.3,0.141
2022-23,Pre+Season,Jae'Sean Tate,1630256,HOU,27,2,1,1,10.8,73.5,2.0,14.8,20.0,1.0,33.3,0.0,0.0,2.5,2.0,1.5,5.0,0.141
2022-23,Pre+Season,Larry Nance Jr.,1626204,NOP,30,4,4,0,13.3,81.7,3.5,21.5,29.2,1.0,26.7,0.0,0.0,6.0,2.5,5.0,7.5,0.140
2022-23,Pre+Season,Rudy Gobert,203497,MIN,31,2,1,1,23.5,95.5,8.5,31.5,37.8,3.0,60.0,0.0,0.0,13.0,4.5,8.0,16.0,0.140
2022-23,Pre+Season,Christian Wood,1626174,DAL,27,3,2,1,22.5,94.7,7.7,32.4,47.9,0.3,5.9,0.7,40.0,9.7,5.0,8.0,23.3,0.139
2022-23,Pre+Season,Evan Fournier,203095,NYK,30,3,2,1,19.1,90.0,2.0,9.7,13.3,0.7,25.0,0.7,18.2,6.0,5.0,6.7,19.3,0.139
2022-23,Pre+Season,Jalen Brunson,1628973,NYK,26,4,3,1,26.0,96.9,2.0,6.8,9.2,0.8,17.6,0.3,6.7,7.3,5.8,10.3,25.0,0.138
2022-23,Pre+Season,JaMychal Green,203210,GSW,33,4,3,1,16.6,87.5,3.5,16.3,22.2,1.0,36.4,0.5,40.0,5.3,2.8,4.0,12.0,0.136
2022-23,Regular+Season,Mac McClung,1630644,PHI,24,2,2,0,20.5,95.7,3.5,15.2,20.6,0.0,0.0,0.0,0.0,10.0,3.5,7.5,16.0,0.178
2022-23,Regular+Season,Darius Garland,1629636,CLE,23,69,40,29,35.5,108.8,2.3,6.7,10.0,1.2,22.7,0.1,3.8,10.8,8.8,9.5,33.3,0.146
2022-23,Regular+Season,Brook Lopez,201572,MIL,35,78,57,21,30.4,106.6,4.7,13.5,18.6,0.5,12.8,2.5,66.8,10.1,7.6,7.5,29.7,0.145
2022-23,Regular+Season,Desmond Bane,1630217,MEM,25,58,38,20,31.7,107.4,4.3,12.3,18.5,1.0,16.6,0.4,9.3,10.1,9.5,8.9,31.0,0.145
2022-23,Regular+Season,Jrue Holiday,201950,MIL,33,67,50,17,32.6,107.9,3.9,10.7,15.0,1.2,25.5,0.4,10.4,10.5,8.5,7.8,31.7,0.143
2022-23,Regular+Season,Zion Williamson,1629627,NOP,22,29,17,12,33.0,108.4,5.0,14.8,21.4,1.1,18.0,0.6,19.0,13.1,9.7,9.9,34.3,0.142
2022-23,Regular+Season,Evan Mobley,1630596,CLE,22,79,48,31,34.4,109.0,6.6,20.0,29.7,0.8,14.9,1.5,43.8,10.9,8.5,9.0,31.1,0.140
2022-23,Regular+Season,Jaren Jackson Jr.,1628991,MEM,23,63,41,22,28.4,106.6,5.0,15.9,23.8,1.0,20.0,3.0,67.0,8.3,8.1,8.0,25.9,0.137
2022-23,Regular+Season,Ja Morant,1629630,MEM,23,61,40,21,31.9,108.5,4.9,13.9,20.5,1.1,21.3,0.3,6.7,10.1,9.7,9.2,32.1,0.135
2022-23,Regular+Season,Jarrett Allen,1628386,CLE,25,68,44,24,32.6,108.8,6.5,21.0,30.3,0.8,16.4,1.2,41.2,10.8,7.4,9.0,30.9,0.134
2022-23,Regular+Season,Anthony Davis,203076,LAL,30,56,31,25,34.0,109.5,9.1,24.8,35.7,1.1,20.8,2.0,59.1,11.4,8.9,11.3,35.6,0.133
2022-23,Regular+Season,Donovan Mitchell,1628378,CLE,26,68,44,24,35.8,110.4,3.3,9.7,14.2,1.5,28.9,0.4,11.9,11.5,8.2,9.9,33.0,0.131
2022-23,Regular+Season,Giannis Antetokounmpo,203507,MIL,28,63,47,16,32.1,109.2,9.6,26.8,37.7,0.8,18.7,0.8,25.1,10.0,8.4,8.7,32.1,0.131
2022-23,Regular+Season,Jayson Tatum,1628369,BOS,25,74,52,22,36.9,110.8,7.7,20.0,28.4,1.1,21.9,0.7,16.9,11.1,9.5,9.7,36.7,0.131
2022-23,Regular+Season,Karl-Anthony Towns,1626157,MIN,27,29,15,14,33.0,109.4,6.5,18.1,27.0,0.7,14.4,0.6,16.3,12.9,9.4,10.1,32.5,0.131
2022-23,Regular+Season,Derrick White,1628401,BOS,28,82,57,25,28.3,107.2,2.9,9.8,13.9,0.7,18.9,0.9,29.6,8.5,7.5,7.2,28.6,0.130
2022-23,Regular+Season,Kevin Durant,201142,PHX,34,47,34,13,35.6,110.3,6.3,16.6,25.2,0.7,14.5,1.4,26.7,12.9,10.8,10.9,35.2,0.130
2022-23,Regular+Season,DeMar DeRozan,201942,CHI,33,74,37,37,36.2,110.7,4.2,11.6,16.7,1.1,19.0,0.5,15.3,11.2,8.6,9.5,34.6,0.129
2022-23,Regular+Season,Caris LeVert,1627747,CLE,28,74,45,29,30.2,108.5,3.1,10.5,15.8,1.0,22.9,0.3,10.5,9.6,7.9,8.0,29.4,0.128
2022-23,Regular+Season,Dillon Brooks,1628415,MEM,27,73,46,27,30.3,108.5,2.7,8.4,12.2,0.9,17.9,0.2,6.3,9.1,8.6,8.1,28.5,0.128
2022-23,Regular+Season,Draymond Green,203110,GSW,33,73,41,32,31.5,109.2,6.3,18.5,27.1,1.0,22.0,0.8,34.9,11.8,8.3,9.1,30.8,0.127
2022-23,Regular+Season,Joel Embiid,203954,PHI,29,66,43,23,34.6,110.2,8.4,24.3,35.7,1.0,19.2,1.7,52.1,11.3,9.5,10.7,32.6,0.127
2022-23,Regular+Season,Dennis Smith Jr.,1628372,CHA,25,54,19,35,25.7,106.2,2.6,9.3,13.8,1.4,30.2,0.5,15.2,8.1,7.4,5.4,25.4,0.125
2022-23,Regular+Season,Immanuel Quickley,1630193,NYK,24,81,47,34,28.9,108.1,3.4,11.0,16.6,1.0,24.9,0.2,6.5,9.0,8.1,6.5,26.4,0.125
2022-23,Regular+Season,Jaylen Brown,1627759,BOS,26,67,46,21,35.9,111.2,5.7,15.2,21.9,1.1,22.1,0.4,9.9,11.9,9.8,9.8,36.7,0.124
2022-23,Regular+Season,LeBron James,2544,LAL,38,55,30,25,35.5,111.0,7.1,19.1,26.7,0.9,19.2,0.6,17.6,11.3,9.3,10.7,37.5,0.124
2022-23,Regular+Season,Robert Williams III,1629057,BOS,25,35,24,11,23.5,105.0,5.4,20.9,28.9,0.6,21.2,1.4,41.0,7.5,5.1,6.2,21.7,0.124
2022-23,Regular+Season,Franz Wagner,1630532,ORL,21,80,33,47,32.6,110.1,3.2,9.8,14.1,1.0,19.3,0.2,6.8,11.6,8.4,9.6,31.6,0.123
2022-23,Regular+Season,OG Anunoby,1628384,TOR,25,67,33,34,35.6,111.4,3.5,11.0,15.9,1.9,26.0,0.7,19.3,11.4,7.8,10.8,36.6,0.120
2022-23,Regular+Season,Bam Adebayo,1628389,MIA,25,75,40,35,34.6,111.2,6.7,20.6,29.6,1.2,20.5,0.8,40.1,10.6,8.3,8.6,32.9,0.119
2022-23,Regular+Season,Cameron Johnson,1629661,BKN,27,42,25,17,28.6,108.7,3.6,12.0,18.4,1.2,26.7,0.3,9.9,9.2,8.3,8.0,30.0,0.119
2022-23,Regular+Season,Dean Wade,1629731,CLE,26,44,30,14,20.3,103.2,3.0,14.6,21.7,0.6,19.6,0.5,22.8,6.0,5.3,5.5,20.0,0.118
2022-23,Regular+Season,Tyler Herro,1629639,MIA,23,67,37,30,34.9,111.3,5.0,15.4,22.2,0.8,13.1,0.2,11.5,10.7,8.7,9.4,34.1,0.118
2022-23,Regular+Season,Zach LaVine,203897,CHI,28,77,38,39,35.9,111.7,3.9,10.8,15.5,0.9,16.3,0.2,7.3,11.5,8.5,9.7,35.2,0.118
2022-23,Regular+Season,Anthony Edwards,1630162,MIN,21,79,40,39,36.0,111.9,5.2,13.9,21.0,1.6,25.9,0.7,17.2,13.3,10.4,10.6,37.9,0.116
2022-23,Regular+Season,Scottie Barnes,1630567,TOR,21,77,38,39,34.8,111.6,4.3,13.5,20.1,1.1,15.9,0.8,21.5,10.2,8.2,10.4,35.1,0.115
2022-23,Regular+Season,Andrew Wiggins,203952,GSW,28,37,19,18,32.2,110.9,3.4,10.1,14.7,1.2,24.2,0.8,27.2,11.5,8.9,9.4,32.9,0.114
2022-23,Regular+Season,Alex Caruso,1627936,CHI,29,67,33,34,23.5,106.5,2.3,9.9,14.3,1.5,35.0,0.7,28.0,7.4,5.3,5.5,20.4,0.112
2022-23,Regular+Season,Nikola Jokić,203999,DEN,28,69,48,21,33.7,111.6,9.4,28.3,40.4,1.3,22.7,0.7,23.6,11.9,8.8,9.7,36.7,0.112
2022-23,Regular+Season,Grayson Allen,1628960,MIL,27,72,53,19,27.4,109.1,2.4,8.2,11.4,0.9,23.4,0.2,6.3,8.9,7.3,7.4,27.8,0.111
2022-23,Regular+Season,Rudy Gobert,203497,MIN,31,70,34,36,30.7,110.3,8.3,26.0,38.7,0.8,17.1,1.4,42.6,11.5,8.1,9.3,31.2,0.111
2022-23,Regular+Season,Fred VanVleet,1627832,TOR,29,69,34,35,36.7,112.8,3.6,11.0,16.0,1.8,25.0,0.6,15.1,11.0,8.1,11.1,37.5,0.109
2022-23,Regular+Season,Stephen Curry,201939,GSW,35,56,30,26,34.7,112.4,5.4,14.7,21.6,0.9,17.0,0.4,12.2,13.5,9.9,11.5,36.3,0.109
2022-23,Regular+Season,Steven Adams,203500,MEM,29,42,28,14,27.0,109.0,6.5,22.2,31.5,0.9,20.6,1.1,34.1,7.5,7.7,7.2,26.7,0.109
2022-23,Regular+Season,Kyrie Irving,202681,DAL,31,60,32,28,37.3,113.2,4.1,10.7,16.7,1.1,21.5,0.8,15.7,12.1,11.2,10.3,38.6,0.108
2022-23,Regular+Season,Aaron Gordon,203932,DEN,27,68,45,23,30.2,110.9,4.1,13.6,19.7,0.8,16.0,0.8,27.3,10.0,8.0,8.6,33.1,0.107
2022-23,Regular+Season,Kyle Kuzma,1628398,WAS,27,64,29,35,35.0,112.6,6.4,17.2,25.5,0.6,11.6,0.5,12.1,12.5,10.4,9.7,37.6,0.107
2022-23,Regular+Season,Caleb Martin,1628997,MIA,27,71,38,33,29.3,110.7,3.6,13.0,19.4,1.0,21.4,0.4,22.8,9.7,7.3,7.3,28.6,0.106
2022-23,Regular+Season,Kentavious Caldwell-Pope,203484,DEN,30,76,51,25,31.3,111.5,2.3,7.4,10.7,1.5,28.3,0.5,15.9,10.7,8.5,9.1,35.0,0.106
2022-23,Regular+Season,Kyle Lowry,200768,MIA,37,55,30,25,31.2,111.3,3.3,11.2,16.6,1.0,21.1,0.4,20.2,10.1,7.8,7.9,29.0,0.106
2022-23,Regular+Season,Marcus Smart,203935,BOS,29,61,43,18,32.1,111.7,2.4,7.3,10.4,1.5,33.6,0.4,11.5,9.7,8.1,8.3,32.2,0.106
2022-23,Regular+Season,Pascal Siakam,1627783,TOR,29,71,35,36,37.4,113.3,6.0,17.7,25.3,0.9,12.5,0.5,12.9,10.7,8.5,12.1,38.5,0.106
2022-23,Regular+Season,Tobias Harris,202699,PHI,30,74,47,27,32.9,111.7,4.8,15.0,21.8,0.9,18.5,0.5,16.0,11.1,8.2,11.0,32.0,0.106
2022-23,Regular+Season,Al Horford,201143,BOS,37,63,44,19,30.5,111.1,5.0,15.9,22.0,0.5,12.0,1.0,28.6,9.5,7.6,7.7,31.3,0.105
2022-23,Regular+Season,Austin Reaves,1630559,LAL,25,64,35,29,28.8,110.5,2.5,7.9,11.8,0.5,14.0,0.3,9.9,10.1,8.3,9.3,31.1,0.105
2022-23,Regular+Season,Gordon Hayward,202330,CHA,33,50,20,30,31.5,111.7,3.6,11.2,16.0,0.8,16.2,0.2,7.5,10.6,8.6,7.7,37.1,0.105
2022-23,Regular+Season,Grant Williams,1629684,BOS,24,79,55,24,25.9,109.0,3.5,13.4,19.0,0.5,15.7,0.4,15.7,8.2,6.2,6.9,26.1,0.105
2022-23,Regular+Season,Kawhi Leonard,202695,LAC,32,52,33,19,33.6,112.1,5.4,16.0,22.8,1.4,27.4,0.5,19.0,11.4,7.9,9.9,35.0,0.105
2022-23,Regular+Season,Paul George,202331,LAC,33,56,32,24,34.6,112.5,5.3,15.3,21.9,1.5,28.5,0.4,12.7,12.7,8.9,9.1,35.1,0.105
2022-23,Regular+Season,Malcolm Brogdon,1627763,BOS,30,67,46,21,26.0,109.3,3.6,13.2,19.2,0.7,19.4,0.3,9.6,8.6,7.0,7.0,26.0,0.104
2022-23,Regular+Season,Brandon Ingram,1627742,NOP,25,45,23,22,34.2,112.5,5.0,14.5,21.4,0.7,12.6,0.4,14.3,12.7,9.8,9.4,34.0,0.103
2022-23,Regular+Season,Jevon Carter,1628975,MIL,27,81,57,24,22.4,107.2,2.1,8.4,12.0,0.8,27.7,0.4,13.7,7.7,6.4,5.9,22.8,0.103
2022-23,Regular+Season,D'Angelo Russell,1626156,LAL,27,71,39,32,32.5,112.1,2.5,7.5,11.5,1.0,19.9,0.4,11.3,12.3,9.6,9.1,34.3,0.102
2022-23,Regular+Season,James Harden,201935,PHI,33,58,39,19,36.8,113.3,5.4,15.1,22.1,1.2,22.7,0.5,14.5,11.7,9.5,12.8,34.8,0.102
2022-23,Regular+Season,Khris Middleton,203114,MIL,31,33,25,8,24.3,108.8,3.4,12.2,17.0,0.7,21.7,0.2,6.8,8.3,6.5,5.8,22.9,0.102
2022-23,Regular+Season,Royce O'Neale,1626220,BKN,30,76,42,34,31.7,111.8,4.3,12.9,20.4,0.9,19.0,0.6,14.7,10.9,9.4,8.4,32.1,0.102
2022-23,Regular+Season,Jaden McDaniels,1630183,MIN,22,79,41,38,30.6,111.6,2.7,8.6,12.9,0.9,18.2,1.0,26.2,11.1,8.3,9.0,31.5,0.101
2022-23,Regular+Season,Klay Thompson,202691,GSW,33,69,38,31,33.0,112.6,3.6,10.1,15.1,0.7,15.1,0.4,15.1,12.5,9.1,10.6,34.1,0.101
2022-23,Regular+Season,Mikal Bridges,1628969,BKN,26,83,42,41,35.7,113.2,3.4,9.4,14.3,1.1,20.6,0.7,19.6,11.6,10.5,9.5,37.2,0.101
2022-23,Regular+Season,Nic Claxton,1629651,BKN,24,76,41,35,29.9,111.3,6.8,21.3,33.1,0.9,19.3,2.5,56.8,9.9,9.7,8.0,30.6,0.101
2022-23,Regular+Season,Shai Gilgeous-Alexander,1628983,OKC,24,68,33,35,35.5,113.3,4.0,10.9,16.9,1.6,26.9,1.0,30.2,10.9,11.8,8.5,38.2,0.101
2022-23,Regular+Season,Tyrese Maxey,1630178,PHI,22,60,39,21,33.6,112.6,2.6,7.9,11.5,0.8,16.1,0.1,4.4,11.2,7.6,10.3,33.0,0.101
2022-23,Regular+Season,Ayo Dosunmu,1630245,CHI,23,80,40,40,26.2,110.1,2.2,8.1,11.5,0.8,18.8,0.3,13.8,8.9,6.7,7.7,26.0,0.100
2022-23,Regular+Season,Jamal Murray,1627750,DEN,26,65,43,22,32.8,112.5,3.2,9.9,14.5,1.0,19.1,0.2,8.4,11.0,9.2,9.5,36.6,0.100
2022-23,Regular+Season,Wendell Carter Jr.,1628976,ORL,24,57,26,31,29.6,111.4,6.6,22.1,31.3,0.5,11.9,0.6,21.2,11.5,7.4,7.8,29.6,0.100
2022-23,Regular+Season,Jordan Poole,1629673,GSW,24,82,44,38,30.0,111.8,2.4,7.3,11.0,0.8,17.4,0.3,9.7,12.4,8.5,8.4,31.1,0.099
2022-23,Regular+Season,Nikola Vučević,202696,CHI,32,82,40,42,33.5,112.8,9.1,27.4,38.5,0.7,14.9,0.7,24.3,10.8,7.5,9.4,32.3,0.099
2022-23,Regular+Season,CJ McCollum,203468,NOP,31,75,38,37,35.3,113.5,3.6,10.4,15.1,0.9,17.2,0.5,16.3,12.7,9.7,10.6,37.5,0.098
2022-23,Regular+Season,Devin Booker,1626164,PHX,26,53,34,19,34.6,113.4,3.7,10.5,16.1,1.0,19.2,0.3,8.9,11.1,10.9,8.6,34.4,0.097
2022-23,Regular+Season,Larry Nance Jr.,1626204,NOP,30,65,34,31,21.2,107.4,3.8,18.4,28.1,0.9,20.3,0.6,33.3,8.4,6.3,5.2,20.7,0.097
2022-23,Regular+Season,Chris Paul,101108,PHX,38,59,33,26,32.0,112.5,3.8,11.8,18.0,1.5,32.6,0.4,10.4,9.8,9.3,9.1,30.4,0.096
2022-23,Regular+Season,Donte DiVincenzo,1628978,GSW,26,72,42,30,26.3,110.6,3.4,12.3,18.3,1.3,32.1,0.1,6.4,10.2,6.8,7.8,27.6,0.096
2022-23,Regular+Season,Herbert Jones,1630529,NOP,24,66,31,35,29.6,111.8,2.6,8.9,12.9,1.6,30.8,0.6,23.7,10.9,8.4,7.9,29.4,0.096
2022-23,Regular+Season,Damion Lee,1627814,PHX,30,74,40,34,20.4,107.3,2.5,12.4,18.4,0.4,13.3,0.1,4.2,7.3,4.9,5.7,20.7,0.094
2022-23,Regular+Season,Dennis Schröder,203471,LAL,29,66,37,29,30.1,112.2,2.2,6.7,9.8,0.8,20.2,0.2,6.0,10.0,8.1,9.8,33.4,0.094
2022-23,Regular+Season,John Konchar,1629723,MEM,27,72,45,27,20.7,107.5,3.4,15.2,22.8,1.1,27.6,0.3,12.4,6.8,6.1,5.8,20.7,0.094
2022-23,Regular+Season,Lauri Markkanen,1628374,UTA,26,66,32,34,34.4,113.6,6.7,18.3,27.3,0.6,13.9,0.6,16.7,12.7,10.3,11.9,38.0,0.094
