SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,37,22,15,24.8,25.1,19.1,1.4,0.2,2.5,3.6,1.8,5.6,7.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,35,10,25,29.7,39.9,38.3,4.1,0.2,7.5,11.1,4.7,10.4,11.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nick Richards,1630208,28,15,13,9.1,9.6,5.8,0.3,0.1,0.6,0.7,0.4,3.0,3.7
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Nick Smith Jr.,1641733,20,11,9,14.3,18.5,21.6,1.2,0.3,2.1,2.9,1.5,6.5,8.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Nickeil Alexander-Walker,1629638,40,18,22,32.9,39.9,48.9,3.3,0.7,6.6,8.8,4.3,8.2,10.7
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Nicolas Batum,201587,38,16,22,20.6,22.0,11.6,0.8,0.2,1.7,2.4,1.2,3.7,5.5
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Nigel Hayes-Davis,1628502,23,12,11,7.8,6.6,5.4,0.3,0.0,0.9,0.9,0.3,4.6,4.6
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,32,22,10,34.6,71.4,69.0,11.0,0.8,17.9,28.0,13.0,15.4,18.2
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,28,15,13,20.0,27.6,26.6,2.9,0.4,4.5,7.2,3.5,10.6,12.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,38,18,20,30.7,50.9,50.8,3.7,0.4,6.2,9.2,4.2,7.2,8.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Nique Clifford,1642363,36,9,27,18.7,18.6,15.0,1.3,0.2,2.4,3.3,1.6,6.7,8.5
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Noa Essengue,1642855,2,1,1,3.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Noah Clowney,1641730,37,11,26,28.5,25.6,26.0,1.9,0.1,3.1,5.0,2.1,7.3,8.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Noah Penda,1642869,25,12,13,14.0,17.8,12.1,1.2,0.2,2.4,2.9,1.4,6.5,8.1
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Nolan Traore,1642849,17,5,12,16.3,30.4,31.9,2.6,0.4,5.6,6.9,3.1,8.5,10.1
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Norman Powell,1626181,32,18,14,30.8,24.5,37.8,2.7,0.4,4.1,6.5,3.4,11.0,13.8
2025-26,Regular+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,29,19,10,32.6,27.8,28.3,2.1,0.4,4.0,5.7,2.7,7.6,9.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,3,0,3,27.4,43.7,36.0,1.7,0.7,3.3,4.0,2.3,3.8,5.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ochai Agbaji,1630534,32,18,14,15.3,13.3,9.9,0.8,0.2,1.5,2.3,1.1,5.9,8.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Olivier-Maxence Prosper,1641765,20,9,11,11.3,11.4,9.9,0.8,0.1,1.2,1.9,0.8,6.6,7.0
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,40,18,22,31.9,37.8,35.6,3.4,0.4,4.6,8.8,4.1,9.1,10.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Orlando Robinson,1631115,4,2,2,6.2,9.8,6.8,0.8,0.0,1.8,2.0,1.0,7.7,10.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,1,0,1,14.8,15.0,9.0,1.0,0.0,2.0,2.0,1.0,6.7,6.7
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Oso Ighodaro,1642345,40,24,16,19.5,22.2,18.6,1.8,0.1,3.2,4.7,2.1,8.2,9.3
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ousmane Dieng,1631172,18,17,1,12.2,11.1,11.3,0.9,0.2,2.0,2.6,1.3,8.0,11.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,P.J. Washington,1629023,30,9,21,31.4,34.9,27.1,1.9,0.3,3.4,4.8,2.3,5.3,6.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,PJ Hall,1641790,15,5,10,10.3,9.1,6.7,0.5,0.1,0.9,1.1,0.5,5.1,5.9
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Pacôme Dadiet,1642359,14,9,5,3.2,3.9,2.9,0.4,0.0,0.6,0.9,0.4,11.1,11.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Paolo Banchero,1631094,30,15,15,33.7,49.3,50.2,4.9,0.5,8.4,12.4,5.6,9.9,11.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Pascal Siakam,1627783,39,9,30,33.8,45.8,50.8,3.8,0.8,7.9,10.4,5.0,8.4,11.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Pat Connaughton,1626192,17,6,11,7.7,9.5,7.0,0.5,0.1,1.4,1.4,0.8,5.6,8.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Pat Spencer,1630311,26,15,11,14.7,30.3,32.0,3.1,0.3,6.4,8.5,3.7,10.3,12.3
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,37,16,21,18.5,21.4,17.9,1.2,0.3,2.7,3.0,1.6,5.4,7.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,21,13,8,29.8,44.3,40.0,3.6,0.7,6.4,9.6,4.8,8.1,10.9
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Paul Reed,1630194,29,20,9,12.0,14.2,10.4,1.2,0.2,1.8,3.1,1.4,8.8,10.0
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,39,24,15,32.9,50.4,57.2,5.3,0.7,9.4,13.7,6.3,10.5,12.6
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,30,18,12,22.3,23.9,24.3,3.2,0.3,3.9,7.9,3.6,13.3,15.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pete Nance,1631250,10,2,8,4.1,6.5,5.8,0.2,0.0,0.5,0.6,0.2,3.1,3.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Peyton Watson,1631212,38,26,12,29.3,34.9,29.8,1.8,0.2,3.6,5.1,2.3,5.3,6.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Precious Achiuwa,1630173,33,8,25,20.2,16.9,13.1,1.2,0.1,1.3,2.7,1.2,6.8,7.4
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Quentin Grimes,1629656,36,21,15,31.9,37.9,41.6,3.9,0.6,6.7,10.3,4.8,10.2,12.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,17,4,13,15.6,24.9,25.4,1.9,0.3,4.2,5.1,2.5,7.8,9.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,41,22,19,18.1,24.4,21.8,1.4,0.4,2.4,3.9,2.0,5.9,8.4
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,RJ Barrett,1629628,23,16,7,30.4,36.7,38.1,3.7,0.6,6.4,9.4,4.6,10.0,12.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Rasheer Fleming,1642853,23,15,8,7.2,3.3,4.6,0.2,0.0,0.5,0.5,0.2,5.3,6.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,RayJ Dennis,1642484,14,2,12,12.3,25.4,28.6,1.9,0.6,4.7,5.0,2.8,7.3,11.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Rayan Rupert,1641712,34,18,16,11.1,10.6,7.3,0.6,0.0,1.2,1.9,0.8,6.1,7.8
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,37,23,14,25.4,36.2,37.1,3.2,0.4,5.4,8.5,3.9,8.9,10.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Riley Minix,1642434,3,2,1,2.8,4.0,3.3,0.3,0.0,1.0,0.7,0.3,8.3,8.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rob Dillingham,1642265,32,20,12,9.8,16.3,18.6,1.8,0.2,3.2,4.6,2.2,11.0,13.7
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,28,13,15,15.7,15.5,10.3,1.0,0.1,1.6,2.4,1.0,6.5,6.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Ron Harper Jr.,1631199,4,3,1,5.1,10.0,10.5,1.0,0.3,1.0,2.8,1.3,10.0,12.5
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ronald Holland II,1641842,35,25,10,20.9,22.7,19.0,1.3,0.1,2.6,3.4,1.6,5.9,6.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,40,24,16,29.5,44.0,30.1,2.8,0.3,5.3,7.2,3.3,6.4,7.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rudy Gobert,203497,39,25,14,31.6,34.1,20.9,1.8,0.3,2.2,4.7,2.1,5.3,6.3
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,28,20,8,32.0,21.3,20.5,0.9,0.1,1.5,2.2,1.0,4.0,4.7
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Russell Westbrook,201566,40,10,30,29.3,49.4,48.5,6.9,0.4,11.6,16.3,7.8,13.9,15.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,33,20,13,21.6,21.5,17.2,1.8,0.1,3.0,4.8,2.1,8.4,9.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Ryan Kalkbrenner,1641750,28,10,18,25.1,19.9,14.1,0.6,0.2,1.4,1.6,0.9,2.9,4.3
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Ryan Nembhard,1642948,26,12,14,20.6,34.8,38.4,5.2,0.5,7.7,12.7,6.1,14.9,17.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Ryan Rollins,1631157,39,17,22,31.5,48.1,53.4,5.5,0.7,9.5,14.3,6.7,11.5,13.9
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Saddiq Bey,1630180,35,8,27,29.9,25.8,28.1,2.3,0.1,4.1,5.9,2.5,8.8,9.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,38,24,14,22.5,24.4,17.1,1.2,0.1,2.1,3.3,1.4,5.1,5.7
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,22,15,7,26.3,29.9,31.7,2.4,0.5,3.8,6.0,3.1,8.1,10.4
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Sandro Mamukelashvili,1630572,40,23,17,21.3,25.0,22.4,1.9,0.2,3.6,4.9,2.2,7.5,8.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Santi Aldama,1630583,39,17,22,28.0,40.4,34.7,3.1,0.5,5.3,8.1,3.8,7.6,9.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Scottie Barnes,1630567,40,24,16,34.3,49.8,45.6,5.3,0.4,9.6,13.3,6.3,10.6,12.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Seth Curry,203552,2,0,2,16.0,11.5,11.0,1.5,0.0,3.0,3.0,1.5,13.0,13.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,37,17,20,29.8,31.5,42.7,2.6,0.6,5.5,7.3,3.5,8.2,11.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,39,32,7,33.3,38.0,56.4,6.4,0.6,12.7,17.2,7.5,16.8,19.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Sharife Cooper,1630536,4,1,3,2.5,3.3,3.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Sidy Cissoko,1631321,36,16,20,20.9,20.3,18.9,1.5,0.2,3.2,4.2,1.9,7.5,9.3
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Simone Fontecchio,1631323,36,18,18,16.4,16.2,17.4,1.4,0.2,2.2,3.6,1.7,8.6,10.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Sion James,1642883,40,14,26,25.6,27.6,21.5,1.9,0.1,3.6,5.5,2.3,7.0,8.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Spencer Jones,1642461,35,24,11,21.9,10.9,9.9,0.9,0.1,1.5,2.5,1.1,8.4,10.5
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,31,18,13,31.9,39.7,58.3,4.9,1.4,9.0,12.4,6.7,12.3,16.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,31,21,10,30.9,50.8,56.3,6.8,0.7,12.3,18.2,8.1,13.4,16.0
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,30,20,10,22.6,20.6,13.4,1.5,0.3,2.2,3.5,1.8,7.4,8.9
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,35,12,23,24.8,21.5,21.1,2.0,0.3,4.3,5.4,2.6,9.4,12.2
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,28,8,20,17.3,38.6,41.9,4.9,0.4,8.6,13.0,5.7,12.7,14.8
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Taelon Peter,1643007,21,3,18,5.8,8.6,7.9,0.7,0.2,1.2,1.7,0.9,7.7,9.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,21,13,8,23.7,24.6,20.4,1.6,0.1,2.8,4.2,1.9,6.4,7.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,8,5,3,21.1,16.5,15.4,1.0,0.1,2.0,2.4,1.1,6.1,6.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,26,7,19,15.8,10.2,8.3,0.8,0.0,1.1,1.9,0.8,7.6,8.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Terance Mann,1629611,33,9,24,26.3,36.8,33.7,3.8,0.2,6.8,10.0,4.2,10.2,11.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Terrence Shannon Jr.,1630545,22,14,8,12.8,10.1,12.0,0.6,0.1,1.6,1.6,0.8,6.3,7.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Thanasis Antetokounmpo,203648,12,4,8,3.0,2.3,2.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Thomas Bryant,1628418,29,15,14,9.5,10.9,9.0,0.4,0.1,0.9,1.3,0.7,4.1,6.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,25,10,15,16.7,17.4,11.9,0.9,0.0,2.0,2.8,1.1,5.1,6.4
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Tim Hardaway Jr.,203501,39,26,13,27.2,20.2,21.8,1.3,0.3,2.4,3.4,1.7,6.6,8.5
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,22,14,8,27.3,28.2,29.1,2.5,0.5,4.8,6.8,3.3,8.9,11.6
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,5,3,2,10.9,13.8,10.2,0.8,0.0,2.2,2.2,0.8,5.8,5.8
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Tony Bradley,1628396,32,7,25,10.5,7.5,6.1,0.5,0.0,0.9,1.4,0.6,6.6,7.9
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Tosan Evbuomwan,1641787,5,4,1,1.5,1.4,1.0,0.0,0.0,0.6,0.4,0.2,0.0,14.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Toumani Camara,1641739,41,19,22,33.8,44.3,35.5,2.7,0.4,5.3,7.3,3.4,6.1,7.6
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Trae Young,1629027,10,2,8,28.0,45.0,60.2,8.9,1.1,15.6,23.0,10.9,19.8,24.2
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,29,16,13,12.3,15.9,12.4,1.0,0.1,2.2,2.7,1.2,6.1,7.4
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tre Johnson,1642848,31,8,23,24.1,18.3,23.1,1.9,0.2,3.4,5.0,2.3,10.2,12.3
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,33,16,17,26.9,47.8,50.2,5.5,0.8,11.1,13.9,6.6,11.5,13.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,26,10,16,17.6,26.2,28.6,2.3,0.4,4.8,6.3,3.0,8.8,11.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Trendon Watford,1630570,17,8,9,17.3,32.9,25.5,3.1,0.3,5.0,8.3,3.8,9.5,11.4
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Trentyn Flowers,1642280,2,0,2,2.8,2.0,3.0,0.5,0.0,0.5,1.0,0.5,25.0,25.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Alexander,1641725,5,1,4,8.3,7.8,6.0,1.0,0.0,0.8,2.6,1.0,12.8,12.8
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Trey Jemison III,1641998,6,5,1,6.3,4.3,3.0,0.2,0.0,0.5,0.3,0.2,3.8,3.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,38,9,29,35.6,40.6,41.9,3.5,0.6,6.7,8.8,4.3,8.7,10.7
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,29,5,24,11.5,11.6,13.7,1.0,0.1,1.3,2.4,1.1,8.3,9.5
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,35,20,15,23.2,19.5,18.1,1.2,0.1,2.1,2.9,1.3,6.0,6.9
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,8,3,5,31.6,38.0,43.9,2.3,0.6,5.1,6.4,3.1,5.9,8.2
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Tyler Kolek,1642278,34,21,13,13.4,26.2,25.3,2.8,0.4,5.9,7.6,3.6,10.8,13.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,31,8,23,19.6,29.7,28.7,2.1,0.3,4.5,5.5,2.5,7.2,8.5
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,36,21,15,39.6,70.4,83.5,6.7,0.8,12.7,17.8,8.3,9.5,11.7
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Tyrese Proctor,1642878,27,16,11,10.8,12.9,16.0,1.3,0.4,2.8,3.3,1.9,10.3,14.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyson Etienne,1630623,8,1,7,4.3,3.3,4.1,0.1,0.0,0.5,0.4,0.1,3.8,3.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tyus Jones,1626145,40,22,18,16.5,30.9,28.1,2.4,0.4,4.3,6.3,3.1,7.8,10.1
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,VJ Edgecombe,1642845,34,21,13,36.1,55.4,55.8,4.4,0.6,6.8,11.1,5.2,7.9,9.4
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Victor Wembanyama,1641705,26,17,9,29.0,32.8,38.4,3.0,0.5,6.3,7.9,3.7,9.3,11.4
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,25,12,13,21.9,41.1,42.3,4.9,0.8,8.0,12.7,6.0,11.9,14.7
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Vladislav Goldin,1642884,1,0,1,0.9,1.0,1.0,1.0,0.0,1.0,3.0,1.0,100,100
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,38,18,20,24.0,24.1,24.1,1.6,0.2,3.4,4.1,1.9,6.8,8.1
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Walker Kessler,1631117,5,2,3,30.8,40.6,33.0,3.0,0.4,5.8,9.0,4.2,7.4,10.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Walter Clayton Jr.,1642383,33,11,22,17.3,29.4,29.4,3.1,0.5,6.3,8.1,4.0,10.6,13.6
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,38,21,17,30.3,28.6,26.2,2.1,0.3,3.1,5.0,2.4,7.3,8.4
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Wendell Moore Jr.,1631111,3,3,0,14.4,12.7,9.7,1.0,0.0,1.7,3.0,1.0,7.9,7.9
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Will Richard,1642954,36,21,15,18.8,17.0,17.4,1.1,0.1,2.4,3.1,1.3,6.5,7.9
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Will Riley,1642860,30,9,21,12.8,11.7,11.8,1.2,0.1,1.8,2.8,1.3,10.3,11.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,11,7,4,9.4,9.0,7.5,0.5,0.0,1.5,1.3,0.5,5.1,6.1
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Yang Hansen,1642905,23,12,11,8.5,6.3,7.2,0.8,0.0,0.8,2.0,0.8,12.3,13.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Yanic Konan Niederhäuser,1642949,21,10,11,7.7,5.7,4.8,0.3,0.1,0.4,0.7,0.4,5.0,7.5
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,34,6,28,17.7,16.2,11.8,1.1,0.1,1.6,2.9,1.2,6.7,7.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,36,17,19,24.6,17.6,19.3,1.4,0.1,2.5,3.8,1.7,8.2,9.8
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,10,6,4,18.4,21.6,19.9,1.5,0.1,2.4,4.0,1.8,6.9,8.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,11,7,4,25.8,23.4,20.3,1.1,0.1,1.9,2.8,1.2,4.7,5.1
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,28,7,21,32.7,33.9,39.1,2.3,0.3,5.1,5.7,2.8,6.8,8.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,27,20,7,12.3,10.4,8.9,0.5,0.1,0.8,1.4,0.6,4.6,6.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,29,10,19,22.5,16.7,17.5,0.7,0.2,1.7,2.0,1.0,3.9,6.2
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,26,6,20,29.1,29.4,37.2,3.4,0.3,6.5,9.2,3.9,11.6,13.4
2025-26,IST,TOR,1610612761,Toronto Raptors,A.J. Lawson,1630639,1,0,1,2.9,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,IST,MIL,1610612749,Milwaukee Bucks,AJ Green,1631260,3,2,1,33.1,33.3,26.3,2.7,0.7,2.0,5.7,3.3,8.0,10.0
2025-26,IST,WAS,1610612764,Washington Wizards,AJ Johnson,1642358,2,0,2,7.3,10.5,11.5,1.0,0.0,3.5,4.0,1.5,9.5,14.3
2025-26,IST,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,3,2,1,19.7,23.0,24.3,0.7,0.0,1.3,1.7,0.7,2.9,2.9
2025-26,IST,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,3,2,1,18.7,21.7,27.0,1.3,0.7,3.0,3.3,2.0,6.2,9.2
2025-26,IST,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,1,0,1,25.2,35.0,33.0,1.0,0.0,1.0,3.0,1.0,2.9,2.9
2025-26,IST,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,2,1,1,16.9,15.5,14.5,0.5,1.0,1.5,1.5,1.5,3.2,9.7
2025-26,IST,UTA,1610612762,Utah Jazz,Ace Bailey,1642846,4,1,3,21.0,15.0,15.8,2.8,0.0,4.3,7.8,2.8,18.3,18.3
2025-26,IST,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,3,1,2,14.4,10.7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,IST,LAL,1610612747,Los Angeles Lakers,Adou Thiero,1642876,2,1,1,1.2,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,IST,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,6,5,1,21.2,26.0,30.7,4.3,0.8,7.2,11.2,5.7,16.7,21.8
2025-26,IST,GSW,1610612744,Golden State Warriors,Al Horford,201143,2,1,1,20.8,35.0,26.5,1.5,0.5,4.0,4.0,2.0,4.3,5.7
2025-26,IST,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,6,5,1,20.5,22.7,18.7,2.5,0.2,3.3,6.0,3.2,11.0,14.0
2025-26,IST,WAS,1610612764,Washington Wizards,Alex Sarr,1642259,3,1,2,33.6,40.3,42.0,1.7,0.0,4.0,4.3,1.7,4.1,4.1
2025-26,IST,TOR,1610612761,Toronto Raptors,Alijah Martin,1642918,1,0,1,2.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,IST,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,4,2,2,35.8,49.0,57.0,7.3,1.0,12.8,18.8,8.5,14.8,17.3
2025-26,IST,BOS,1610612738,Boston Celtics,Amari Williams,1642873,1,1,0,15.4,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,IST,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,4,2,2,38.2,55.8,54.0,3.0,1.5,9.0,7.8,4.8,5.4,8.5
2025-26,IST,MIL,1610612749,Milwaukee Bucks,Amir Coffey,1629599,1,1,0,9.7,7.0,5.0,1.0,0.0,0.0,3.0,1.0,14.3,14.3
