SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,W_PCT,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2025-26,regular-season,POR,22,11,11,50.0,4.1,11.1,3.2,6.3,51.1,1.0,2.5,37.5,3.7,4.9,75.0,0.8,2.7,3.5,1.8,1.6,0.6,0.6,0.5,3.1,3.0,-0.4
2025-26,regular-season,SAC,14,7,7,50.0,4.3,9.4,2.6,7.1,37.0,0.6,2.7,21.1,3.6,4.1,87.7,0.9,2.6,3.6,1.1,1.0,1.4,0.1,0.3,3.1,3.4,-0.4
2025-26,regular-season,MIL,19,9,10,47.4,3.7,8.3,2.8,6.4,44.6,0.9,2.7,34.6,1.7,2.5,66.7,1.1,2.7,3.8,1.4,1.2,0.5,0.4,0.4,2.2,2.1,-0.3
2025-26,regular-season,BOS,17,8,9,47.1,2.7,7.3,2.3,4.4,52.7,0.9,1.8,50.0,1.8,2.5,72.1,0.5,1.6,2.1,1.4,1.1,0.4,0.1,0.1,2.2,1.6,-0.5
2025-26,regular-season,WAS,11,5,6,45.5,4.5,8.8,3.1,8.8,35.1,1.0,3.5,28.9,1.6,2.6,62.1,1.4,3.1,4.5,1.6,1.5,0.3,0.9,1.0,3.2,2.1,-1.9
2025-26,regular-season,ATL,20,9,11,45.0,3.8,9.4,3.0,6.4,46.9,0.9,2.3,37.8,2.5,3.0,83.3,0.7,2.3,2.9,2.0,1.0,0.7,0.6,0.5,2.2,2.3,-0.9
2025-26,regular-season,DEN,14,6,8,42.9,4.7,11.6,3.2,7.3,44.1,1.0,3.0,33.3,4.1,5.4,77.3,0.7,2.9,3.6,1.4,1.1,0.4,0.6,0.6,2.5,3.6,-1.7
2025-26,regular-season,HOU,14,6,8,42.9,6.1,13.9,4.6,11.2,41.4,0.9,3.3,28.3,3.7,5.0,74.3,2.1,3.9,5.9,2.4,1.7,0.6,0.7,0.9,4.1,3.6,-0.9
2025-26,regular-season,GSW,19,8,11,42.1,3.5,9.2,3.2,6.7,46.9,1.4,3.1,44.1,1.5,1.9,80.6,0.7,1.7,2.5,2.2,1.1,0.6,0.2,0.3,2.3,1.8,-0.7
2025-26,regular-season,MEM,19,8,11,42.1,3.7,8.0,2.6,6.4,41.0,0.8,2.6,30.6,1.9,2.6,75.5,1.1,3.1,4.1,1.6,1.1,0.5,0.6,0.5,1.8,2.0,-0.3
2025-26,regular-season,DAL,26,10,16,38.5,4.4,9.3,2.8,7.3,38.4,0.6,2.5,22.7,3.2,4.0,78.8,1.1,3.4,4.5,1.3,1.0,0.4,0.6,0.5,2.8,2.7,-0.3
2025-26,regular-season,CLE,18,6,12,33.3,3.2,7.3,2.3,6.4,35.7,0.7,2.6,27.7,2.0,2.4,81.8,1.3,2.3,3.6,1.2,0.7,0.5,0.1,0.3,1.9,2.0,-1.0
2025-26,regular-season,CHA,13,4,9,30.8,4.4,9.1,3.4,8.1,41.9,0.9,3.2,29.3,1.4,1.7,81.8,1.0,3.1,4.1,1.5,1.3,0.5,0.4,0.4,2.4,1.6,-0.4
2025-26,regular-season,NOP,18,5,13,27.8,4.4,8.7,2.8,7.1,39.1,0.4,2.4,18.6,2.7,3.3,81.7,0.8,2.4,3.2,1.6,1.2,0.9,0.3,0.8,2.8,2.6,-3.2
2025-26,regular-season,BKN,12,3,9,25.0,2.0,3.1,1.1,3.4,31.7,0.3,1.3,25.0,0.6,0.8,77.8,0.7,1.0,1.7,0.6,0.3,0.1,0.2,0.3,1.4,0.7,-2.2
2025-26,regular-season,IND,14,3,11,21.4,4.2,7.6,2.6,6.7,39.4,0.4,2.5,17.1,1.9,2.9,65.9,0.9,3.3,4.1,1.0,0.9,0.6,0.5,0.4,2.8,2.0,-1.5
2025-26,regular-season,LAC,12,2,10,16.7,4.1,9.7,2.5,6.3,39.5,0.8,3.2,26.3,3.8,4.1,93.9,0.7,2.6,3.3,1.3,1.6,0.6,0.3,0.5,2.8,2.5,-1.9
2025-26,ist,LAL,1,1,0,100,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2025-26,ist,MIA,1,1,0,100,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-26,ist,ORL,3,3,0,100,3.5,10.0,3.3,8.0,41.7,1.3,4.3,30.8,2.0,2.7,75.0,1.7,3.7,5.3,1.3,1.0,0.3,0.7,0.7,1.3,2.3,4.0
2025-26,ist,POR,2,2,0,100,4.8,17.0,5.0,8.5,58.8,2.0,3.0,66.7,5.0,5.5,90.9,1.5,2.0,3.5,3.0,1.5,1.0,2.0,1.0,2.0,3.0,6.5
2025-26,ist,TOR,3,3,0,100,3.1,7.3,2.3,5.3,43.8,0.3,1.0,33.3,2.3,2.3,100,0.7,2.0,2.7,1.3,0.3,0.3,0.7,0.3,0.3,1.7,4.7
2025-26,ist,LAC,3,2,1,66.7,5.6,13.7,4.0,9.0,44.4,1.3,4.7,28.6,4.3,4.7,92.9,0.7,3.0,3.7,1.7,1.7,0.7,0.3,0.3,2.3,3.3,1.7
2025-26,ist,MEM,3,2,1,66.7,3.4,9.0,3.0,4.7,64.3,0.7,1.7,40.0,2.3,3.0,77.8,0.3,3.7,4.0,2.0,1.0,1.0,1.0,0.7,2.0,2.3,4.3
2025-26,ist,NYK,3,2,1,66.7,3.1,5.7,1.7,4.3,38.5,1.0,2.0,50.0,1.3,1.7,80.0,0.3,1.7,2.0,0.7,0.7,0.3,0.7,0.0,1.7,1.3,1.7
2025-26,ist,OKC,3,2,1,66.7,4.8,14.7,3.0,8.7,34.6,1.3,5.0,26.7,7.3,9.0,81.5,2.0,4.0,6.0,1.7,0.3,1.7,0.7,0.0,3.3,5.0,2.3
2025-26,ist,SAS,5,3,2,60.0,3.8,10.6,3.0,8.0,37.5,1.0,2.2,45.5,3.6,4.4,81.8,1.4,2.2,3.6,2.0,1.0,0.2,0.2,1.0,2.4,2.6,1.0
2025-26,ist,ATL,2,1,1,50.0,2.6,9.0,3.0,5.0,60.0,1.0,2.5,40.0,2.0,2.5,80.0,0.5,1.5,2.0,2.0,0.0,0.5,0.0,0.0,0.5,1.5,2.5
2025-26,ist,BOS,4,2,2,50.0,2.1,5.5,1.3,3.3,38.5,0.8,1.3,60.0,2.3,3.3,69.2,0.5,1.5,2.0,0.8,0.5,0.3,0.3,0.3,1.8,1.8,-1.0
2025-26,ist,BKN,2,1,1,50.0,2.9,4.0,2.0,6.0,33.3,0.0,1.5,0.0,0.0,0.0,0.0,0.5,2.0,2.5,0.5,0.0,0.5,1.0,0.5,1.5,0.5,-3.5
2025-26,ist,CHA,2,1,1,50.0,4.3,11.5,4.5,8.5,52.9,1.5,2.0,75.0,1.0,1.5,66.7,0.5,3.0,3.5,2.0,1.0,0.5,0.5,0.0,1.0,1.5,1.0
2025-26,ist,CHI,2,1,1,50.0,1.7,2.5,1.0,2.5,40.0,0.0,1.0,0.0,0.5,1.0,50.0,0.0,2.5,2.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,-1.0
2025-26,ist,DAL,2,1,1,50.0,8.6,19.0,6.5,11.0,59.1,0.5,2.5,20.0,5.5,6.5,84.6,1.0,7.0,8.0,1.5,3.5,1.0,2.0,0.0,5.0,3.5,0.5
2025-26,ist,PHX,2,1,1,50.0,4.4,10.5,4.5,7.0,64.3,1.0,2.5,40.0,0.5,1.5,33.3,0.5,2.5,3.0,2.0,1.5,1.5,0.0,0.0,5.0,1.5,-3.0
2025-26,ist,DEN,3,1,2,33.3,4.8,11.0,3.0,6.7,45.0,0.3,1.7,20.0,4.7,5.7,82.4,1.0,2.7,3.7,1.0,2.3,0.7,1.3,1.0,3.0,3.3,-3.7
2025-26,ist,DET,3,1,2,33.3,3.5,11.0,3.0,6.7,45.0,1.7,3.3,50.0,3.3,4.7,71.4,1.7,2.0,3.7,1.3,1.3,0.7,0.3,0.7,2.7,2.7,0.3
2025-26,ist,GSW,3,1,2,33.3,4.6,10.0,3.3,8.0,41.7,1.7,3.7,45.5,1.7,2.3,71.4,1.0,3.0,4.0,2.7,2.0,0.7,0.3,1.0,3.0,2.0,-3.0
2025-26,ist,HOU,3,1,2,33.3,3.9,10.0,3.0,6.7,45.0,0.7,3.0,22.2,3.3,5.0,66.7,1.3,2.0,3.3,2.7,1.3,0.3,0.3,0.7,2.0,3.0,-0.3
2025-26,ist,MIL,3,1,2,33.3,4.2,9.3,4.0,7.0,57.1,1.3,3.0,44.4,0.0,1.0,0.0,0.7,3.0,3.7,2.3,0.7,0.3,0.0,0.0,1.7,1.7,0.3
2025-26,ist,CLE,2,0,2,0.0,3.7,5.5,2.0,5.5,36.4,1.0,2.0,50.0,0.5,0.5,100,0.5,2.5,3.0,1.5,2.0,0.0,0.0,0.5,2.0,0.0,-8.0
2025-26,ist,IND,1,0,1,0.0,5.2,7.0,3.0,8.0,37.5,0.0,2.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,-3.0
2025-26,ist,MIN,2,0,2,0.0,4.5,10.0,3.0,7.5,40.0,1.5,4.0,37.5,2.5,4.5,55.6,1.0,2.0,3.0,2.0,3.5,0.5,0.0,0.0,4.0,4.0,-2.0
2025-26,ist,NOP,3,0,3,0.0,6.0,11.0,3.3,12.0,27.8,1.0,5.7,17.6,3.3,3.3,100,0.7,2.7,3.3,2.0,1.3,2.0,0.7,2.3,4.3,3.7,-6.7
2025-26,ist,PHI,2,0,2,0.0,1.1,2.5,1.0,1.5,66.7,0.5,0.5,100,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,-1.0
